cutoff_year,hidden_idx_in_all_data,hidden_name,hidden_year,hidden_cid,hidden_smiles,hidden_smiles_canonical,hit,hit_by_cid,hit_by_raw_smiles,hit_by_canonical_smiles,n_recommended
2019,91,TCEB,2021,,B(OCCC#N)(OCCC#N)OCCC#N,N#CCCOB(OCCC#N)OCCC#N,False,False,False,False,2279
2019,92,BF₃·DE,2022,,B(F)(F)F.CCOCC,CCOCC.FB(F)F,False,False,False,False,2279
2019,93,BPC,2022,,O=C(C(OCCOCCOCCOCCOCCOCCOB(OCCOCCOCCOCCOCCOCCOC(C(C)=C)=O)OCCOCCOCCOCCOCCOCCOC(C(C)=C)=O)=O)C,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOB(OCCOCCOCCOCCOCCOCCOC(=O)C(=C)C)OCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,False,False,False,False,2279
2019,94,H3BO3,2022,,B(O)(O)O,OB(O)O,False,False,False,False,2279
2019,95,B(OPh)3,2023,,B(OC1=CC=CC=C1)(OC1=CC=CC=C1)OC1=CC=CC=C1,c1ccc(OB(Oc2ccccc2)Oc2ccccc2)cc1,False,False,False,False,2279
2019,96,DPD,2023,,CC1(COB(OC1)C1=CC=CC=C1)C,CC1(C)COB(c2ccccc2)OC1,False,False,False,False,2279
2019,97,DPD-CHO,2023,,CC1(COB(OC1)C1=C(C=O)C=CC=C1)C,CC1(C)COB(c2ccccc2C=O)OC1,False,False,False,False,2279
2019,98,DPD-CN,2023,,C(#N)C1=C(C=CC=C1)B1OCC(CO1)(C)C,CC1(C)COB(c2ccccc2C#N)OC1,False,False,False,False,2279
2019,99,DPD-CN-OCH3,2023,,CC1(COB(OC1)C1=C(C#N)C=CC=C1OC)C,COc1cccc(C#N)c1B1OCC(C)(C)CO1,False,False,False,False,2279
2019,100,DPD-COOCH2CH3,2023,,CC1(COB(OC1)C1=C(C(=O)OCC)C=CC=C1)C,CCOC(=O)c1ccccc1B1OCC(C)(C)CO1,False,False,False,False,2279
2019,101,DPD-F,2023,,CC1(COB(OC1)C1=C(C=CC=C1)F)C,CC1(C)COB(c2ccccc2F)OC1,False,False,False,False,2279
2019,102,FBA,2023,,FC(C=1C=C(C=CC1)B(O)O)(F)F,OB(O)c1cccc(C(F)(F)F)c1,False,False,False,False,2279
2019,103,TME,2023,,COCCB(CCOC)CCOC,COCCB(CCOC)CCOC,False,False,False,False,2279
2019,104,TMF,2023,,FC(C(F)(F)OC(F)(F)F)(F)OB(OC(F)(F)C(F)(F)OC(F)(F)F)OC(F)(F)C(F)(F)OC(F)(F)F,FC(F)(F)OC(F)(F)C(F)(F)OB(OC(F)(F)C(F)(F)OC(F)(F)F)OC(F)(F)C(F)(F)OC(F)(F)F,False,False,False,False,2279
2019,105,TRIZIN,2023,,F[B-](F)(F)[N+]1=C[N+]([B-](F)(F)F)=C[N+]([B-](F)(F)F)=C1,F[B-](F)(F)[n+]1c[n+]([B-](F)(F)F)c[n+]([B-](F)(F)F)c1,False,False,False,False,2279
2019,106,B(HFIP)3,2024,,B(OC(C(F)(F)F)C(F)(F)F)(OC(C(F)(F)F)C(F)(F)F)OC(C(F)(F)F)C(F)(F)F,FC(F)(F)C(OB(OC(C(F)(F)F)C(F)(F)F)OC(C(F)(F)F)C(F)(F)F)C(F)(F)F,True,False,True,True,2279
2019,107,ITD,2024,,C(C)(C)OB1OC(C(O1)(C)C)(C)C,CC(C)OB1OC(C)(C)C(C)(C)O1,True,False,False,True,2279
2019,108,K2B4O5(OH)4,2024,,B([O-])([O-])[O-].B([O-])([O-])[O-].B([O-])([O-])[O-].B([O-])([O-])[O-].[K+].[K+].[K+].[K+].[K+].[K+].[K+].[K+].[K+].[K+].[K+].[K+],[K+].[K+].[K+].[K+].[K+].[K+].[K+].[K+].[K+].[K+].[K+].[K+].[O-]B([O-])[O-].[O-]B([O-])[O-].[O-]B([O-])[O-].[O-]B([O-])[O-],False,False,False,False,2279
2019,109,LiB5AB,2024,,B([O-])([O-])[O-].NC1=CC=C(C(C(=O)O)=C1)O.NC1=CC=C(C(C(=O)O)=C1)O.[Li+].[Li+].[Li+],Nc1ccc(O)c(C(=O)O)c1.Nc1ccc(O)c(C(=O)O)c1.[Li+].[Li+].[Li+].[O-]B([O-])[O-],False,False,False,False,2279
2019,110,NaDFOB,2024,,[Na+].O=C1O[B-](F)(F)OC1=O,O=C1O[B-](F)(F)OC1=O.[Na+],False,False,False,False,2279
2019,111,Na[B(hfip)4],2024,,FC(C(C(F)(F)F)O[B-](OC(C(F)(F)F)C(F)(F)F)(OC(C(F)(F)F)C(F)(F)F)OC(C(F)(F)F)C(F)(F)F)(F)F.[Na+],FC(F)(F)C(O[B-](OC(C(F)(F)F)C(F)(F)F)(OC(C(F)(F)F)C(F)(F)F)OC(C(F)(F)F)C(F)(F)F)C(F)(F)F.[Na+],False,False,False,False,2279
2019,112,SOFPB,2024,,[Si](C)(C)(C(C)(C)C)OC=1C=CC(=C(C1)B1OC(C)(C)C(C)(C)O1)F,CC1(C)OB(c2cc(O[Si](C)(C)C(C)(C)C)ccc2F)OC1(C)C,False,False,False,False,2279
2019,113,TBB,2024,,B(OCCCC)(OCCCC)OCCCC,CCCCOB(OCCCC)OCCCC,True,False,True,True,2279
2019,114,TMSPB,2024,,C[Si](C=1C=C(C=CC1)B(O)O)(C)C,C[Si](C)(C)c1cccc(B(O)O)c1,False,False,False,False,2279
2019,115,TTFB,2024,,B(OCC(F)(F)F)(OCC(F)(F)F)OCC(F)(F)F,FC(F)(F)COB(OCC(F)(F)F)OCC(F)(F)F,True,False,True,True,2279
2019,116,BF3-THF,2025,,F[B-](F)(F)[O+]1CCCC1,F[B-](F)(F)[O+]1CCCC1,False,False,False,False,2279
2019,117,C-LiMCFB,2025,,F[B-](F)(F)OCC1OCCOCCOCCOCCOC1,F[B-](F)(F)OCC1COCCOCCOCCOCCO1,False,False,False,False,2279
2019,118,L-LiMCFB,2025,,F[B-](F)(OCCOCCOCCOCCOCCOC)F.[Li+],COCCOCCOCCOCCOCCO[B-](F)(F)F.[Li+],False,False,False,False,2279
2019,119,Li2TB,2025,,[Li+].[Li+].B(=O)OB([O-])OB([O-])OB=O,O=BOB([O-])OB([O-])OB=O.[Li+].[Li+],False,False,False,False,2279
2019,120,LiBPh4,2025,,C1([B-](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4)=CC=CC=C1.[Li+],[Li+].c1ccc([B-](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,False,False,False,False,2279
2019,121,LiFPB,2025,,FC(C1(C(F)(F)F)O[B-]2(OC(C(F)(F)F)(C(F)(F)F)C(C(F)(F)F)(C(F)(F)F)O2)OC1(C(F)(F)F)C(F)(F)F)(F)F.[Li+],FC(F)(F)C1(C(F)(F)F)O[B-]2(OC1(C(F)(F)F)C(F)(F)F)OC(C(F)(F)F)(C(F)(F)F)C(C(F)(F)F)(C(F)(F)F)O2.[Li+],False,False,False,False,2279
2019,122,LiT4PAB,2025,,C=CCCC(O[B-](OC(CCC=C)=O)(OC(CCC=C)=O)OC(CCC=C)=O)=O.[Li+],C=CCCC(=O)O[B-](OC(=O)CCC=C)(OC(=O)CCC=C)OC(=O)CCC=C.[Li+],False,False,False,False,2279
2019,123,MDMB,2025,,C1(=C(C(=CC(=C1)C)C)B(OC)OC)C,COB(OC)c1c(C)cc(C)cc1C,False,False,False,False,2279
2019,124,NHCABT,2025,,FB(F)F.CN1CCN(C)C1,CN1CCN(C)C1.FB(F)F,False,False,False,False,2279
2019,125,NaTFPB,2025,,[B-](C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)(C2=CC(=CC(=C2)C(F)(F)F)C(F)(F)F)(C3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F)C4=CC(=CC(=C4)C(F)(F)F)C(F)(F)F.[Na+],FC(F)(F)c1cc([B-](c2cc(C(F)(F)F)cc(C(F)(F)F)c2)(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc(C(F)(F)F)c1.[Na+],False,False,False,False,2279
2021,92,BF₃·DE,2022,,B(F)(F)F.CCOCC,CCOCC.FB(F)F,False,False,False,False,348
2021,93,BPC,2022,,O=C(C(OCCOCCOCCOCCOCCOCCOB(OCCOCCOCCOCCOCCOCCOC(C(C)=C)=O)OCCOCCOCCOCCOCCOCCOC(C(C)=C)=O)=O)C,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOB(OCCOCCOCCOCCOCCOCCOC(=O)C(=C)C)OCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,False,False,False,False,348
2021,94,H3BO3,2022,,B(O)(O)O,OB(O)O,False,False,False,False,348
2021,95,B(OPh)3,2023,,B(OC1=CC=CC=C1)(OC1=CC=CC=C1)OC1=CC=CC=C1,c1ccc(OB(Oc2ccccc2)Oc2ccccc2)cc1,False,False,False,False,348
2021,96,DPD,2023,,CC1(COB(OC1)C1=CC=CC=C1)C,CC1(C)COB(c2ccccc2)OC1,False,False,False,False,348
2021,97,DPD-CHO,2023,,CC1(COB(OC1)C1=C(C=O)C=CC=C1)C,CC1(C)COB(c2ccccc2C=O)OC1,False,False,False,False,348
2021,98,DPD-CN,2023,,C(#N)C1=C(C=CC=C1)B1OCC(CO1)(C)C,CC1(C)COB(c2ccccc2C#N)OC1,False,False,False,False,348
2021,99,DPD-CN-OCH3,2023,,CC1(COB(OC1)C1=C(C#N)C=CC=C1OC)C,COc1cccc(C#N)c1B1OCC(C)(C)CO1,False,False,False,False,348
2021,100,DPD-COOCH2CH3,2023,,CC1(COB(OC1)C1=C(C(=O)OCC)C=CC=C1)C,CCOC(=O)c1ccccc1B1OCC(C)(C)CO1,False,False,False,False,348
2021,101,DPD-F,2023,,CC1(COB(OC1)C1=C(C=CC=C1)F)C,CC1(C)COB(c2ccccc2F)OC1,False,False,False,False,348
2021,102,FBA,2023,,FC(C=1C=C(C=CC1)B(O)O)(F)F,OB(O)c1cccc(C(F)(F)F)c1,False,False,False,False,348
2021,103,TME,2023,,COCCB(CCOC)CCOC,COCCB(CCOC)CCOC,False,False,False,False,348
2021,104,TMF,2023,,FC(C(F)(F)OC(F)(F)F)(F)OB(OC(F)(F)C(F)(F)OC(F)(F)F)OC(F)(F)C(F)(F)OC(F)(F)F,FC(F)(F)OC(F)(F)C(F)(F)OB(OC(F)(F)C(F)(F)OC(F)(F)F)OC(F)(F)C(F)(F)OC(F)(F)F,False,False,False,False,348
2021,105,TRIZIN,2023,,F[B-](F)(F)[N+]1=C[N+]([B-](F)(F)F)=C[N+]([B-](F)(F)F)=C1,F[B-](F)(F)[n+]1c[n+]([B-](F)(F)F)c[n+]([B-](F)(F)F)c1,False,False,False,False,348
2021,106,B(HFIP)3,2024,,B(OC(C(F)(F)F)C(F)(F)F)(OC(C(F)(F)F)C(F)(F)F)OC(C(F)(F)F)C(F)(F)F,FC(F)(F)C(OB(OC(C(F)(F)F)C(F)(F)F)OC(C(F)(F)F)C(F)(F)F)C(F)(F)F,True,False,True,True,348
2021,107,ITD,2024,,C(C)(C)OB1OC(C(O1)(C)C)(C)C,CC(C)OB1OC(C)(C)C(C)(C)O1,False,False,False,False,348
2021,108,K2B4O5(OH)4,2024,,B([O-])([O-])[O-].B([O-])([O-])[O-].B([O-])([O-])[O-].B([O-])([O-])[O-].[K+].[K+].[K+].[K+].[K+].[K+].[K+].[K+].[K+].[K+].[K+].[K+],[K+].[K+].[K+].[K+].[K+].[K+].[K+].[K+].[K+].[K+].[K+].[K+].[O-]B([O-])[O-].[O-]B([O-])[O-].[O-]B([O-])[O-].[O-]B([O-])[O-],False,False,False,False,348
2021,109,LiB5AB,2024,,B([O-])([O-])[O-].NC1=CC=C(C(C(=O)O)=C1)O.NC1=CC=C(C(C(=O)O)=C1)O.[Li+].[Li+].[Li+],Nc1ccc(O)c(C(=O)O)c1.Nc1ccc(O)c(C(=O)O)c1.[Li+].[Li+].[Li+].[O-]B([O-])[O-],False,False,False,False,348
2021,110,NaDFOB,2024,,[Na+].O=C1O[B-](F)(F)OC1=O,O=C1O[B-](F)(F)OC1=O.[Na+],False,False,False,False,348
2021,111,Na[B(hfip)4],2024,,FC(C(C(F)(F)F)O[B-](OC(C(F)(F)F)C(F)(F)F)(OC(C(F)(F)F)C(F)(F)F)OC(C(F)(F)F)C(F)(F)F)(F)F.[Na+],FC(F)(F)C(O[B-](OC(C(F)(F)F)C(F)(F)F)(OC(C(F)(F)F)C(F)(F)F)OC(C(F)(F)F)C(F)(F)F)C(F)(F)F.[Na+],False,False,False,False,348
2021,112,SOFPB,2024,,[Si](C)(C)(C(C)(C)C)OC=1C=CC(=C(C1)B1OC(C)(C)C(C)(C)O1)F,CC1(C)OB(c2cc(O[Si](C)(C)C(C)(C)C)ccc2F)OC1(C)C,False,False,False,False,348
2021,113,TBB,2024,,B(OCCCC)(OCCCC)OCCCC,CCCCOB(OCCCC)OCCCC,True,False,True,True,348
2021,114,TMSPB,2024,,C[Si](C=1C=C(C=CC1)B(O)O)(C)C,C[Si](C)(C)c1cccc(B(O)O)c1,False,False,False,False,348
2021,115,TTFB,2024,,B(OCC(F)(F)F)(OCC(F)(F)F)OCC(F)(F)F,FC(F)(F)COB(OCC(F)(F)F)OCC(F)(F)F,True,False,True,True,348
2021,116,BF3-THF,2025,,F[B-](F)(F)[O+]1CCCC1,F[B-](F)(F)[O+]1CCCC1,False,False,False,False,348
2021,117,C-LiMCFB,2025,,F[B-](F)(F)OCC1OCCOCCOCCOCCOC1,F[B-](F)(F)OCC1COCCOCCOCCOCCO1,False,False,False,False,348
