AUC,Precision,Recall,F1
0.5,0.6,1.0,0.75
0.5,0.6,1.0,0.75
0.5,0.6,1.0,0.75
0.5,0.6,1.0,0.75
0.5,0.5789473684210527,1.0,0.7333333333333333
0.5,0.8421052631578947,1.0,0.9142857142857143
0.5,0.631578947368421,1.0,0.7741935483870968
0.5,0.47368421052631576,1.0,0.6428571428571429
0.5,0.5789473684210527,1.0,0.7333333333333333
0.5,0.631578947368421,1.0,0.7741935483870968
