cid,smiles,method,assigned_prototype,max_prototype_similarity,second_prototype_similarity,similarity_gap,known_additive_max_similarity,novelty_score,nearest_known_additive_index,nearest_known_additive_name,nearest_known_additive_smiles,nearest_known_additive_hybridization,nearest_known_additive_functional_groups,prototype_1_similarity,prototype_2_similarity,prototype_3_similarity,prototype_4_similarity,prototype_5_similarity,prototype_6_similarity,prototype_7_similarity
56973279,B1(OC(=O)CN(CC(=O)O1)C)C2=CC(=CC(=C2)Br)Cl,Full model,1,0.79432124,0.011066919,0.7832543,0.40540540540540543,0.5945945945945945,30,ADM,B1(OC(=O)CN(CC(=O)O1)C)C  ,SP2,carbonyl (C=O); boronate (B-O),0.79432124,-0.022375846,0.011066919,-0.050358325,-0.1843089,-0.18799962,-0.073111035
66709077,B(C1=CN(N=C1)C)(OCC)OCC,Full model,2,0.81870157,0.043401312,0.77530026,0.22580645161290322,0.7741935483870968,47,BF3·DE,B(F)(F)F.CCOCC,SP2,ether (-O-),0.0043564597,0.81870157,0.0053952276,0.043401312,-0.29171833,-0.08017632,-0.066512704
11090867,B(OC(=O)C)(OC(=O)C)OC(=O)C1=CN(C2=CC(=C(C=C2C1=O)F)Cl)C3CC3,Full model,1,0.8085834,0.030817665,0.7777657,0.18181818181818182,0.8181818181818181,122,LiBCl2SB,ClC1=C([O])C(C(O[B-]2(OC(C3=CC(Cl)=CC(Cl)=C3O2)=O)C)=O)=CC(Cl)=C1.[Li+],SP3,carbonyl (C=O); benzene ring; boronate (B-O),0.8085834,-0.01712519,0.030817665,-0.11562867,-0.24664734,-0.12042909,-0.049636018
71352225,B(CCCCCCCCCCC)(CCCCCCCCCCC)CCCCCCCCCCC,Full model,5,0.73477376,0.02257213,0.7122016,0.3181818181818182,0.6818181818181819,114,TBB,B(OCCCC)(OCCCC)OCCCC,SP2,boronate (B-O),-0.47435266,-0.54130155,-0.39682508,-0.15319479,0.73477376,0.02257213,-0.21294622
58489416,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC=C2)C3=CC4=C(C=C3)C5=CC=CC=C5C6=CC=CC=C64,Full model,3,0.7886686,0.046684954,0.7419836,0.38461538461538464,0.6153846153846154,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),0.046684954,0.01270668,0.7886686,-0.20076792,-0.23652428,-0.19167732,-0.016340017
11115716,B(C)(C1=C(C(=C(C(=C1F)F)F)F)F)C2=C(C(=C(C(=C2F)F)F)F)F,Full model,6,0.8072976,0.09388383,0.7134138,0.5,0.5,56,TPFPB,B(C1=C(C(=C(C(=C1F)F)F)F)F)(C2=C(C(=C(C(=C2F)F)F)F)F)C3=C(C(=C(C(=C3F)F)F)F)F,SP2,benzene ring,-0.20843703,-0.20911007,-0.28601187,-0.17817168,0.09388383,0.8072976,-0.31321722
352104,B(CCCCCCCCCCCC)(CCCCCCCCCCCC)CCCCCCCCCCCC,Full model,5,0.73553795,0.021025509,0.71451247,0.3181818181818182,0.6818181818181819,114,TBB,B(OCCCC)(OCCCC)OCCCC,SP2,boronate (B-O),-0.4811526,-0.53900164,-0.39477324,-0.106702544,0.73553795,0.021025509,-0.21767859
11522786,B(C1=CC=C(C=C1)Cl)(C2=CC=C(C=C2)Cl)OCC3=CN=CN3,Full model,2,0.82919157,0.046413027,0.78277856,0.16666666666666666,0.8333333333333334,31,(C3HF6O)2B(C6H3F2),Fc1cc(B(OC(C(F)(F)F)C(F)(F)F)OC(C(F)(F)F)C(F)(F)F)cc(F)c1,SP2,halide (C-X); benzene ring; boronate (B-O),0.0041595795,0.82919157,0.046413027,-0.01310697,-0.27870032,-0.16807331,-0.023215158
13680388,B(CCCCCC)(C(C)C(C)C)C(C)C(C)C,Full model,5,0.7418481,0.038942304,0.70290583,0.25,0.75,114,TBB,B(OCCCC)(OCCCC)OCCCC,SP2,boronate (B-O),-0.4258409,-0.5223353,-0.3644478,-0.29426447,0.7418481,0.038942304,-0.19570535
57041839,B(C1=CC(=CC=C1)C=C)(O[Si](C)(C)C)O[Si](C)(C)C,Full model,1,0.8064131,0.048859615,0.7575535,0.3,0.7,65,TMSPB,C[Si](C=1C=C(C=CC1)B(O)O)(C)C,SP2,hydroxyl (-OH); benzene ring; boronate (B-O),0.8064131,-0.030792246,0.048859615,-0.1663088,-0.25498563,-0.19396254,0.008429587
12418354,B(C1=CC=CC=C1)(O[Si](C)(C)C)O[Si](C)(C)C,Full model,1,0.7976706,0.06901699,0.7286536,0.3870967741935484,0.6129032258064516,13,(C3HF6O)2B(C6H5),FC(C(C(F)(F)F)OB(OC(C(F)(F)F)C(F)(F)F)c1ccccc1)(F)F,SP2,halide (C-X); benzene ring; boronate (B-O),0.7976706,-0.039413847,0.06901699,-0.17805766,-0.253127,-0.22418846,0.03296944
15605783,B(C1=C(C(=C(C(=C1F)F)F)F)F)(OC(C)C)OC(C)C,Full model,6,0.804547,0.08698972,0.7175573,0.36363636363636365,0.6363636363636364,56,TPFPB,B(C1=C(C(=C(C(=C1F)F)F)F)F)(C2=C(C(=C(C(=C2F)F)F)F)F)C3=C(C(=C(C(=C3F)F)F)F)F,SP2,benzene ring,-0.19880173,-0.21261592,-0.29025257,-0.16431908,0.08698972,0.804547,-0.31346476
15520532,B(C)(C)C1=C(C(=C(C(=C1F)F)F)F)F,Full model,6,0.805101,0.08946522,0.7156358,0.5,0.5,56,TPFPB,B(C1=C(C(=C(C(=C1F)F)F)F)F)(C2=C(C(=C(C(=C2F)F)F)F)F)C3=C(C(=C(C(=C3F)F)F)F)F,SP2,benzene ring,-0.20202759,-0.2065828,-0.2841119,-0.17695154,0.08946522,0.805101,-0.31065017
25112575,B1(OC(C(O1)(C)C)(C)C)C2=CC3=C(C4=CC=CC=C4C(=C3C=C2)C5=CC6=CC=CC=C6C=C5)C7=CC8=CC=CC=C8C=C7,Full model,3,0.7902146,0.053785212,0.7364294,0.3409090909090909,0.6590909090909092,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),0.053785212,0.014593062,0.7902146,-0.21188141,-0.2301567,-0.20158301,-0.018896006
21424,B(OC(C)CC(C)C)(OC(C)CC(C)C)OC(C)CC(C)C,Full model,5,0.7402581,0.03539095,0.7048671,0.25,0.75,63,B(HFIP)3,B(OC(C(F)(F)F)C(F)(F)F)(OC(C(F)(F)F)C(F)(F)F)OC(C(F)(F)F)C(F)(F)F,SP2,halide (C-X); boronate (B-O),-0.3981297,-0.5207628,-0.3554963,-0.28774813,0.7402581,0.03539095,-0.2054817
