cid,smiles,method,assigned_prototype,max_prototype_similarity,second_prototype_similarity,similarity_gap,known_additive_max_similarity,novelty_score,nearest_known_additive_index,nearest_known_additive_name,nearest_known_additive_smiles,nearest_known_additive_hybridization,nearest_known_additive_functional_groups,prototype_1_similarity,prototype_2_similarity,prototype_3_similarity,prototype_4_similarity,prototype_5_similarity,prototype_6_similarity,prototype_7_similarity
59302514,B1(OC(C(O1)(C)C)(C)C)C2=CCC(CC2)CC(=O)OC,w/o EMA,7,0.111377776,0.07269022,0.038687557,0.24528301886792453,0.7547169811320755,116,DiOB-An,C(C)N(C1=CC=C(C=C1)B1OC(C(O1)(C)C)(C)C)CC,SP2,benzene ring; boronate (B-O),-0.04873324,0.07269022,0.023224367,0.034918886,-0.055601034,-0.07849428,0.111377776
59231695,B1(OC(C(O1)(C)C)(C)C)C2=CN(N=C2)CC3CCOCC3,w/o EMA,7,0.12781313,0.036415607,0.091397524,0.3409090909090909,0.6590909090909092,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.0068438123,0.023279252,0.036415607,0.021078916,-0.052414175,-0.07507954,0.12781313
71384845,B(C(CC)CCCCC)(C(CC)CCCCC)C(CC)CCCCC,w/o EMA,2,0.24252692,0.23305205,0.009474874,0.2692307692307692,0.7307692307692308,114,TBB,B(OCCCC)(OCCCC)OCCCC,SP2,boronate (B-O),0.08829948,0.24252692,0.23305205,0.08755073,-0.21073197,-0.19368997,0.118241474
58412291,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CN=C2)N3CCOCC3,w/o EMA,7,0.11397847,0.05418419,0.059794277,0.3902439024390244,0.6097560975609756,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),0.013057705,0.029841404,0.04490227,0.05418419,-0.052737486,-0.079716265,0.11397847
529038,B(CCCC)(OCC)OCC,w/o EMA,2,0.2204369,0.17838709,0.04204981,0.45454545454545453,0.5454545454545454,114,TBB,B(OCCCC)(OCCCC)OCCCC,SP2,boronate (B-O),0.07692125,0.2204369,0.17838709,0.05445501,-0.18447869,-0.18228725,0.096751764
72220329,B1(OC(C(O1)(C)C)(C)C)C2=C(N=CC=C2)N3CCN(CC3)C,w/o EMA,7,0.14029175,0.04057875,0.099713,0.3488372093023256,0.6511627906976745,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),0.030574393,0.039408877,0.03709206,0.04057875,-0.08002003,-0.115983434,0.14029175
53217171,B1(OC(C(O1)(C)C)(C)C)C2=C(N(C(=C2)C)C)C#N,w/o EMA,4,0.13574776,0.08917933,0.04656843,0.2926829268292683,0.7073170731707317,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.0025681676,0.06388604,0.035330474,0.13574776,-0.07144709,-0.040618505,0.08917933
11327649,B(C1=CC=CC=C1)(C2=C(C(=C(C(=C2F)F)F)F)F)C3=C(C(=C(C(=C3F)F)F)F)F,w/o EMA,1,0.13203716,0.015733957,0.116303205,0.5,0.5,56,TPFPB,B(C1=C(C(=C(C(=C1F)F)F)F)F)(C2=C(C(=C(C(=C2F)F)F)F)F)C3=C(C(=C(C(=C3F)F)F)F)F,SP2,benzene ring,0.13203716,-0.036152143,0.015733957,-0.070708245,-0.014009816,-0.03684942,-0.03251433
57812584,B1(OC(C(O1)(C)C)(C)C)C2=CN(N=C2)[C@H]3CCN(C3)C(=O)OC(C)(C)C,w/o EMA,7,0.18957877,0.100622274,0.0889565,0.26785714285714285,0.7321428571428572,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.015501799,0.100622274,0.09955991,0.034827545,-0.10631747,-0.15647432,0.18957877
57467587,B1(OC(C(O1)(C)C)(C)C)C2=CCCC2(C)C,w/o EMA,7,0.14147826,0.0691049,0.07237335,0.35294117647058826,0.6470588235294117,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.03760972,0.0691049,0.049043152,0.027987702,-0.06086883,-0.11032565,0.14147826
45786234,B1(OC(C(O1)(C)C)(C)C)C2=CN=CC(=N2)OC3CCCC3,w/o EMA,7,0.13876796,0.065271355,0.0734966,0.3181818181818182,0.6818181818181819,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),0.013148046,0.021846613,0.065271355,0.03602242,-0.063675,-0.08897773,0.13876796
66521706,B1(OC(C(O1)(C)C)(C)C)C2=CC(=C(C(=C2)F)N3CCOCC3)F,w/o EMA,7,0.1209242,0.06765802,0.053266175,0.34146341463414637,0.6585365853658536,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),0.050233494,0.06765802,0.044279624,0.050341923,-0.08005739,-0.09835005,0.1209242
45785905,B1(OC(C(O1)(C)C)(C)C)C2=CN=C(C=N2)N3CCC(CC3)C,w/o EMA,7,0.13288255,0.0620059,0.07087665,0.28888888888888886,0.7111111111111111,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),0.052179836,0.051937472,0.0620059,0.030393332,-0.07706426,-0.10901262,0.13288255
66521391,B1(OC(C(O1)(C)C)(C)C)C2=CN=C(C=N2)N3CCC(C3)C,w/o EMA,7,0.12946,0.06439104,0.06506897,0.2765957446808511,0.7234042553191489,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),0.0561414,0.0549904,0.06439104,0.032671504,-0.07640193,-0.110920206,0.12946
45785784,B1(OC(C(O1)(C)C)(C)C)C2=NC(=CC=C2)OC3CCCCC3,w/o EMA,7,0.14442925,0.057214502,0.08721475,0.3409090909090909,0.6590909090909092,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),0.023855696,0.030667901,0.057214502,0.029456867,-0.08023699,-0.086864315,0.14442925
626579,B(C1=CC=C(C=C1)F)(C2=CC=C(C=C2)F)C3=CC=C(C=C3)F,w/o EMA,6,0.12724319,0.08694646,0.040296733,0.27586206896551724,0.7241379310344828,88,(C6F4)O2B(C6H4F),Fc1ccc(B2Oc3c(O2)cccc3)cc1.[F],SP2,benzene ring; boronate (B-O),-2.7204029e-05,-0.08024777,-0.10466091,-0.052463826,0.08694646,0.12724319,-0.12533006
45785977,B1(OC(C(O1)(C)C)(C)C)C2=CN=C(C=N2)OC3CCCCC3,w/o EMA,7,0.13673414,0.06466351,0.072070636,0.28888888888888886,0.7111111111111111,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),0.011022889,0.022059273,0.06466351,0.03800389,-0.073305435,-0.07928179,0.13673414
66521216,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CN=C2)N3CCCCC3C,w/o EMA,7,0.10876887,0.04540722,0.06336165,0.34782608695652173,0.6521739130434783,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.023130542,0.026266726,0.013022327,0.04540722,-0.025333025,-0.061108388,0.10876887
45785843,B1(OC(C(O1)(C)C)(C)C)C2=NC(=CC=C2)OC3CCOC3,w/o EMA,7,0.13151239,0.043660283,0.087852105,0.3191489361702128,0.6808510638297872,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.019626893,0.0137728285,0.035573736,0.043660283,-0.05950187,-0.084990345,0.13151239
67258638,B1(OC(C(O1)(C)C)(C)C)C2=CC3=C(CCN(C3=O)C)C=C2,w/o EMA,2,0.10335466,0.099544615,0.003810048,0.3409090909090909,0.6590909090909092,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),0.08782147,0.10335466,0.099544615,0.03640618,-0.07217741,-0.12595372,0.05813444
45785717,B1(OC(C(O1)(C)C)(C)C)C2=NC(=CC=C2)N3CCCC3,w/o EMA,7,0.16565599,0.073027715,0.09262827,0.34146341463414637,0.6585365853658536,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),0.056978084,0.056404956,0.073027715,0.02343069,-0.09804877,-0.11946813,0.16565599
49758687,B1(OC(C(O1)(C)C)(C)C)C2=CN=C(N=C2)C3CCCCC3,w/o EMA,7,0.13374196,0.041441467,0.09230049,0.39473684210526316,0.6052631578947368,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),0.011949813,0.018754933,0.041441467,0.013736388,-0.043601304,-0.08051061,0.13374196
16414196,B1(OC(C(O1)(C)C)(C)C)C2=CCCCO2,w/o EMA,7,0.10146041,0.08038006,0.021080352,0.3333333333333333,0.6666666666666667,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.034194298,0.08038006,0.045856897,0.052579567,-0.056107204,-0.069854796,0.10146041
21879945,B(C1=CC=C(C=C1)CF)(C2=CC=C(C=C2)CF)C3=CC=C(C=C3)CF,w/o EMA,6,0.12028269,0.048352208,0.07193048,0.17647058823529413,0.8235294117647058,13,(C3HF6O)2B(C6H5),FC(C(C(F)(F)F)OB(OC(C(F)(F)F)C(F)(F)F)c1ccccc1)(F)F,SP2,halide (C-X); benzene ring; boronate (B-O),0.0314342,-0.08194542,-0.03555157,-0.026954066,0.048352208,0.12028269,-0.15900265
45785904,B1(OC(C(O1)(C)C)(C)C)C2=NC(=CC=C2)N3CCN(CC3)C,w/o EMA,7,0.15565369,0.072407626,0.08324606,0.32558139534883723,0.6744186046511628,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),0.044757497,0.061562,0.072407626,0.028977148,-0.104504615,-0.12450133,0.15565369
13555248,B(C1=CC=C(C=C1)OC)(C2=CC=C(C=C2)OC)Cl,w/o EMA,6,0.21502943,0.11627751,0.098751925,0.21428571428571427,0.7857142857142857,97,B(OPh)3,B(OC1=CC=CC=C1)(OC1=CC=CC=C1)OC1=CC=CC=C1,SP2,benzene ring; boronate (B-O),-0.06797467,-0.123698056,-0.09493596,-0.076045565,0.11627751,0.21502943,-0.22718944
15321215,B(C1=CC=CS1)(C2=CC=CS2)C3=CC=CS3,w/o EMA,6,0.044555742,0.0325902,0.011965543,0.19230769230769232,0.8076923076923077,97,B(OPh)3,B(OC1=CC=CC=C1)(OC1=CC=CC=C1)OC1=CC=CC=C1,SP2,benzene ring; boronate (B-O),0.0325902,-0.092336,0.022141155,-0.023058169,-0.04275154,0.044555742,-0.053160124
23142013,B1(OC(C(O1)(C)C)(C)C)C2=CCC(CC2)(C)C,w/o EMA,7,0.14314045,0.07055235,0.0725881,0.3333333333333333,0.6666666666666667,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.051227428,0.07055235,0.042722374,0.014772201,-0.07688826,-0.09069628,0.14314045
71335412,B(C(=CCCCC)C)(OC)OC,w/o EMA,2,0.16805936,0.1358915,0.032167867,0.26666666666666666,0.7333333333333334,114,TBB,B(OCCCC)(OCCCC)OCCCC,SP2,boronate (B-O),0.040680207,0.16805936,0.1358915,0.062373824,-0.13019074,-0.10651558,0.026362693
219443,B(OC(CC(C)C)CC(C)C)(OC(CC(C)C)CC(C)C)OC(CC(C)C)CC(C)C,w/o EMA,2,0.17020278,0.1313896,0.038813174,0.25,0.75,63,B(HFIP)3,B(OC(C(F)(F)F)C(F)(F)F)(OC(C(F)(F)F)C(F)(F)F)OC(C(F)(F)F)C(F)(F)F,SP2,halide (C-X); boronate (B-O),-0.03569933,0.17020278,0.1313896,0.06777448,-0.12356669,-0.094023965,0.0848601
11085150,B(CC(C)C)(OCCCC)OCCCC,w/o EMA,2,0.24758409,0.18837318,0.05921091,0.5217391304347826,0.4782608695652174,114,TBB,B(OCCCC)(OCCCC)OCCCC,SP2,boronate (B-O),0.04640971,0.24758409,0.18837318,0.08637045,-0.18882145,-0.175894,0.11088244
66521026,B1(OC(C(O1)(C)C)(C)C)C2=C(N=C(S2)OC)C3CC3,w/o EMA,3,0.13123903,0.11864646,0.012592569,0.2727272727272727,0.7272727272727273,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),0.09562772,0.11864646,0.13123903,0.06996243,-0.14348254,-0.1342383,0.09206152
56972880,B1(OCC(CO1)(C)C)C2=C(N(N=C2C)C3CCCCO3)C,w/o EMA,7,0.098164074,0.092024915,0.006139159,0.288135593220339,0.711864406779661,14,DPD-CN-OCH3,CC1(COB(OC1)C1=C(C#N)C=CC=C1OC)C,SP2,benzene ring; boronate (B-O),0.092024915,0.02536505,0.039380345,0.011852227,-0.042359598,-0.109700754,0.098164074
