cid,smiles,method,assigned_prototype,max_prototype_similarity,second_prototype_similarity,similarity_gap,known_additive_max_similarity,novelty_score,nearest_known_additive_index,nearest_known_additive_name,nearest_known_additive_smiles,nearest_known_additive_hybridization,nearest_known_additive_functional_groups,prototype_1_similarity,prototype_2_similarity,prototype_3_similarity,prototype_4_similarity,prototype_5_similarity,prototype_6_similarity,prototype_7_similarity
75486872,B1(OC(C(O1)(C)C)(C)C)C2=C3C(=CC=C2)C=CN3C(=O)OC(C)(C)C,Morgan fingerprints,7,0.6088338,0.06991684,0.53891695,0.3,0.7,12,SOFPB,[Si](C)(C)(C(C)(C)C)OC=1C=CC(=C(C1)B1OC(C)(C)C(C)(C)O1)F,SP2,benzene ring; boronate (B-O),0.009559616,-0.08815882,0.06991684,-0.47630626,-0.30278704,-0.027043773,0.6088338
75486913,B1(OC(C(O1)(C)C)(C)C)C2=CC(=C(C=C2)C(F)(F)F)N,Morgan fingerprints,6,0.6721378,-0.07495239,0.74709016,0.39473684210526316,0.6052631578947368,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.17614359,-0.12357673,-0.18876831,-0.2038666,-0.07495239,0.6721378,-0.1069193
75487076,B1(OC(C(O1)(C)C)(C)C)C2=C(C(=CNC2=O)Cl)C,Morgan fingerprints,7,0.5186494,0.0737185,0.4449309,0.2926829268292683,0.7073170731707317,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.058631644,-0.10368015,0.023276098,-0.5510505,-0.2629193,0.0737185,0.5186494
75487178,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC(=C2)N)OC(F)(F)F,Morgan fingerprints,6,0.64717144,-0.07819729,0.72536874,0.37254901960784315,0.6274509803921569,12,SOFPB,[Si](C)(C)(C(C)(C)C)OC=1C=CC(=C(C1)B1OC(C)(C)C(C)(C)O1)F,SP2,benzene ring; boronate (B-O),-0.16042577,-0.10858235,-0.17902482,-0.2119809,-0.101010375,0.64717144,-0.07819729
75487402,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC(=C2N)N)F,Morgan fingerprints,6,0.40314412,0.18268114,0.22046298,0.3617021276595745,0.6382978723404256,12,SOFPB,[Si](C)(C)(C(C)(C)C)OC=1C=CC(=C(C1)B1OC(C)(C)C(C)(C)O1)F,SP2,benzene ring; boronate (B-O),-0.07483737,-0.009172457,-0.036545385,-0.24895036,-0.2866979,0.40314412,0.18268114
75487528,B1(OC(C(O1)(C)C)(C)C)C2=COC=C2C(=O)OC,Morgan fingerprints,7,0.47196686,0.0733612,0.39860564,0.2926829268292683,0.7073170731707317,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),0.050610267,-0.023498673,0.0733612,-0.57921404,-0.3256537,0.06541303,0.47196686
75525667,B1(OC(C(O1)(C)C)(C)C)C2=C(C=NN2C)Cl,Morgan fingerprints,6,0.30573297,0.27150187,0.034231097,0.35135135135135137,0.6486486486486487,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.13939087,0.1694338,-0.042204186,-0.36183763,-0.31726748,0.30573297,0.27150187
75537250,B1(OC(C(O1)(C)C)(C)C)C2=CC(=C(C=C2N)F)F,Morgan fingerprints,6,0.5663861,0.005160178,0.56122595,0.4090909090909091,0.5909090909090908,12,SOFPB,[Si](C)(C)(C(C)(C)C)OC=1C=CC(=C(C1)B1OC(C)(C)C(C)(C)O1)F,SP2,benzene ring; boronate (B-O),-0.12921123,-0.052436166,-0.11213669,-0.1991811,-0.18401164,0.5663861,0.005160178
76847752,B1(OC(C(O1)(C)C)(C)C)C2=CN=C(C=C2C)OC3CC3,Morgan fingerprints,6,0.3703622,0.19463831,0.17572388,0.3090909090909091,0.6909090909090909,12,SOFPB,[Si](C)(C)(C(C)(C)C)OC=1C=CC(=C(C1)B1OC(C)(C)C(C)(C)O1)F,SP2,benzene ring; boronate (B-O),-0.138536,0.061020866,-0.045877207,-0.3520753,-0.2681438,0.3703622,0.19463831
77230380,B1(OC(C(O1)(C)C)(C)C)C2=CON=C2C,Morgan fingerprints,2,0.3540468,0.27223095,0.08181584,0.38235294117647056,0.6176470588235294,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.13034698,0.3540468,-0.03504963,-0.3024862,-0.35193884,0.27223095,0.1996141
77230815,B1(OC(C(O1)(C)C)(C)C)C2=C(N(N=C2)C)C(F)(F)F,Morgan fingerprints,6,0.6537876,-0.011276509,0.6650641,0.34,0.6599999999999999,12,SOFPB,[Si](C)(C)(C(C)(C)C)OC=1C=CC(=C(C1)B1OC(C)(C)C(C)(C)O1)F,SP2,benzene ring; boronate (B-O),-0.20604025,-0.011276509,-0.20149054,-0.22566895,-0.09020464,0.6537876,-0.10311465
77231051,B1(OC(C(O1)(C)C)(C)C)C2=CN3C=NN=C3C=C2,Morgan fingerprints,2,0.7935331,0.22430275,0.5692303,0.42105263157894735,0.5789473684210527,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),0.0011569025,0.7935331,0.09548773,-0.2254687,-0.36730382,-0.21227272,0.22430275
78265136,B1(OC(C(O1)(C)C)(C)C)C2=CN=C(C=C2)N(CCOC)CCOC,Morgan fingerprints,7,0.26748753,0.19726254,0.070224985,0.4222222222222222,0.5777777777777777,116,DiOB-An,C(C)N(C1=CC=C(C=C1)B1OC(C(O1)(C)C)(C)C)CC,SP2,benzene ring; boronate (B-O),-0.17623156,0.1746537,0.029378727,-0.37660092,-0.25986004,0.19726254,0.26748753
79661877,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C3=CC=CC=C23)Cl,Morgan fingerprints,7,0.6858519,0.29869458,0.3871573,0.35135135135135137,0.6486486486486487,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),0.006709319,-0.12691286,0.29869458,-0.4832392,-0.29730058,-0.2323692,0.6858519
85613962,B(C1=C(C(=C(C(=C1F)F)F)F)F)(SC)SC,Morgan fingerprints,6,0.77189475,0.021927789,0.749967,0.42105263157894735,0.5789473684210527,56,TPFPB,B(C1=C(C(=C(C(=C1F)F)F)F)F)(C2=C(C(=C(C(=C2F)F)F)F)F)C3=C(C(=C(C(=C3F)F)F)F)F,SP2,benzene ring,-0.14909595,-0.16783415,-0.25470313,-0.1225241,0.021927789,0.77189475,-0.28955203
85696028,B1(OB(OB(O1)C2=CC(=C(C=C2)OC)F)C3=CC(=C(C=C3)OC)F)C4=CC(=C(C=C4)OC)F,Morgan fingerprints,2,0.4456629,0.40630516,0.03935772,0.3225806451612903,0.6774193548387097,9,TPhBX,B1(OB(OB(O1)C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4,SP2; SP2; SP2,benzene ring; boronate (B-O),0.40630516,0.4456629,0.33037978,0.063590534,-0.6150659,-0.19749483,0.24545613
86684419,B1(OC(C(O1)(C)C)(C)C)C2=C(C(=NC=C2)N3CCN4C5=C(CC(C5)(C)C)C=C4C3=O)COC(=O)C,Morgan fingerprints,7,0.33426213,0.16105242,0.17320971,0.2375,0.7625,12,SOFPB,[Si](C)(C)(C(C)(C)C)OC=1C=CC(=C(C1)B1OC(C)(C)C(C)(C)O1)F,SP2,benzene ring; boronate (B-O),0.094262175,-0.031027695,0.16105242,-0.5852893,-0.1219997,-0.29059753,0.33426213
86685330,B1(OC(C(O1)(C)C)(C)C)C2=CN(N=C2)CCS(=O)(=O)C,Morgan fingerprints,2,0.64941645,0.0542965,0.59511995,0.35714285714285715,0.6428571428571428,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.119697325,0.64941645,0.023231626,-0.14320542,-0.2599711,0.0542965,-0.0057077147
86687405,B1(OC(C(O1)(C)C)(C)C)C2=CC3=C(N2C(=O)OC(C)(C)C)C=CC(=C3)F,Morgan fingerprints,7,0.38741237,0.21119432,0.17621805,0.3114754098360656,0.6885245901639344,12,SOFPB,[Si](C)(C)(C(C)(C)C)OC=1C=CC(=C(C1)B1OC(C)(C)C(C)(C)O1)F,SP2,benzene ring; boronate (B-O),0.07294314,0.023762587,0.21119432,-0.23566078,-0.18038023,-0.34157252,0.38741237
86692319,B1(OC(C(O1)(C)C)(C)C)C2=CC3(C2)CC(C3)C(=O)OC,Morgan fingerprints,1,0.10842416,0.10650772,0.0019164383,0.26666666666666666,0.7333333333333334,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),0.10842416,-0.34453863,-0.029649705,-0.55668634,0.10650772,0.1024099,0.033731356
86703195,B1(OC(C(O1)(C)C)(C)C)C2=CN=CN=C2OC,Morgan fingerprints,2,0.7803904,0.055830408,0.72455996,0.3684210526315789,0.631578947368421,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.033404786,0.7803904,0.055830408,-0.121820964,-0.35073736,-0.035125405,0.03980071
86707019,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CN=C2)C(=C)C,Morgan fingerprints,7,0.2318641,0.15672107,0.075143024,0.43243243243243246,0.5675675675675675,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.11964475,0.15672107,0.08862922,-0.5428337,-0.16583723,-0.03671281,0.2318641
86713877,B1(OC(C(O1)(C)C)(C)C)C2=C(N(N=C2C)C)F,Morgan fingerprints,6,0.5947367,0.07405659,0.5206801,0.35135135135135137,0.6486486486486487,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.16552003,0.07405659,-0.12675917,-0.11699499,-0.16493651,0.5947367,-0.15020995
86721062,B1(OC(C(O1)(C)C)(C)C)C2=CN(C(=O)C3=C2C=CN3S(=O)(=O)C4=CC=C(C=C4)C)C,Morgan fingerprints,7,0.30666798,0.103697695,0.2029703,0.23636363636363636,0.7636363636363637,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.02184372,-0.17325777,0.0943036,-0.43051392,0.103697695,-0.38568607,0.30666798
86721978,B1(OC(C(O1)(C)C)(C)C)C2=CN=C(C=C2)CC(=O)OC,Morgan fingerprints,2,0.23338024,0.15768479,0.075695455,0.37209302325581395,0.627906976744186,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.10512735,0.23338024,0.07514844,-0.45743617,-0.17666204,-0.003613393,0.15768479
86723208,B1(OC(C(O1)(C)C)(C)C)C2=C(C=C(C=C2)S(=O)(=O)CC)OC,Morgan fingerprints,1,0.53363454,0.27801013,0.2556244,0.3404255319148936,0.6595744680851063,116,DiOB-An,C(C)N(C1=CC=C(C=C1)B1OC(C(O1)(C)C)(C)C)CC,SP2,benzene ring; boronate (B-O),0.53363454,0.027420208,0.21834564,-0.43810853,-0.38577586,-0.22345859,0.27801013
86723211,B1(OC(C(O1)(C)C)(C)C)C2=CC(=C(C=C2)F)C3=CC=C(C=C3)S(=O)(=O)CC,Morgan fingerprints,7,0.36603016,0.23892458,0.12710558,0.3673469387755102,0.6326530612244898,116,DiOB-An,C(C)N(C1=CC=C(C=C1)B1OC(C(O1)(C)C)(C)C)CC,SP2,benzene ring; boronate (B-O),0.14689724,-0.020477675,0.23892458,-0.28420866,-0.19013491,-0.35060188,0.36603016
86723268,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC(=C2)OCC3=CC=C(C=C3)OC)F,Morgan fingerprints,7,0.23646678,0.0935877,0.14287908,0.5306122448979592,0.4693877551020408,12,SOFPB,[Si](C)(C)(C(C)(C)C)OC=1C=CC(=C(C1)B1OC(C)(C)C(C)(C)O1)F,SP2,benzene ring; boronate (B-O),-0.042296503,0.09338117,0.0935877,-0.30039567,-0.28102475,0.012990504,0.23646678
86731682,B1(OC(C(O1)(C)C)(C)C)C2=C(ON=C2C)[Si](C)(C)C,Morgan fingerprints,6,0.19751026,0.1974949,1.5363097e-05,0.3333333333333333,0.6666666666666667,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),0.026891816,0.1974949,0.09027983,-0.13515814,-0.42126453,0.19751026,0.1789266
86811226,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)C3(CC3)N4CCN(CC4)C,Morgan fingerprints,6,0.3375984,0.104242645,0.23335576,0.4,0.6,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.25930446,-0.2820002,-0.100392126,-0.41131017,0.104242645,0.3375984,0.0064174198
87211398,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC(=C2)C(F)(F)F)C=O,Morgan fingerprints,6,0.5837385,-0.048882738,0.6326212,0.34146341463414637,0.6585365853658536,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.14085293,-0.048882738,-0.11393752,-0.15625224,-0.15413955,0.5837385,-0.10206096
88052395,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC(=C2)Cl)C=O,Morgan fingerprints,7,0.3131006,0.12853356,0.18456705,0.3684210526315789,0.631578947368421,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.055993166,-0.121132344,0.12853356,-0.49690536,-8.858665e-05,-0.26790076,0.3131006
89497872,B1(OC(C(O1)(C)C)(C)C)C2=C(N(N=C2)CC3CCCCC3)C,Morgan fingerprints,6,0.3421989,0.24737526,0.09482364,0.2765957446808511,0.7234042553191489,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.25920218,0.24737526,-0.046180896,-0.27119496,-0.13013427,0.3421989,-0.05942642
89498516,B1(OC(C(O1)(C)C)(C)C)C2=CC3=C(C=C2)N(N=C3)CC4=CC=CC=C4,Morgan fingerprints,2,0.3637604,0.1858409,0.1779195,0.3404255319148936,0.6595744680851063,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.18096495,0.3637604,-0.007712846,-0.38337085,0.060243372,-0.31170776,0.1858409
89509360,B1(OC(C(O1)(C)C)(C)C)C2=CN=C(C=C2)OC3CCOC3,Morgan fingerprints,6,0.57764167,0.09458007,0.4830616,0.34782608695652173,0.6521739130434783,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.18548225,0.09458007,-0.12353853,-0.20419471,-0.120756984,0.57764167,-0.18662594
89679259,B1(OC(C(O1)(C)C)(C)C)C2=C3C4=CC=CC=C4C(C3=CC=C2)(C)C,Morgan fingerprints,3,0.32819954,0.17840448,0.14979506,0.325,0.675,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.01689764,-0.095451154,0.32819954,-0.50578696,-0.20439027,0.06969187,0.17840448
89750514,B1(OC(C(O1)(C)C)(C)C)C2=C3C=CNC3=C(C=C2)OC,Morgan fingerprints,7,0.15841821,0.15685949,0.0015587211,0.3023255813953488,0.6976744186046512,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.16423333,-0.13334519,0.03129227,-0.45228153,-0.034759536,0.15685949,0.15841821
89750529,B1(OC(C(O1)(C)C)(C)C)C2=C3C=CNC3=C(C=C2C)F,Morgan fingerprints,6,0.52270436,-0.060922656,0.58362705,0.3148148148148148,0.6851851851851851,12,SOFPB,[Si](C)(C)(C(C)(C)C)OC=1C=CC(=C(C1)B1OC(C)(C)C(C)(C)O1)F,SP2,benzene ring; boronate (B-O),-0.21728261,-0.124015056,-0.07993824,-0.19387703,-0.060922656,0.52270436,-0.08534229
89750530,B1(OC(C(O1)(C)C)(C)C)C2=C3C(=CNC3=CC=C2)C,Morgan fingerprints,7,0.1529746,0.09208408,0.060890526,0.3170731707317073,0.6829268292682926,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.21880226,-0.1915241,0.03943433,-0.47545588,0.068732955,0.09208408,0.1529746
89815208,B1(OC(C(O1)(C)C)(C)C)C2=C(C=C(C=C2)C(F)(F)F)C3=CC=NN3C,Morgan fingerprints,6,0.60619557,0.2220802,0.38411537,0.3333333333333333,0.6666666666666667,12,SOFPB,[Si](C)(C)(C(C)(C)C)OC=1C=CC(=C(C1)B1OC(C)(C)C(C)(C)O1)F,SP2,benzene ring; boronate (B-O),-0.16814466,0.2220802,-0.14826895,-0.08546113,-0.14555132,0.60619557,-0.23233038
89826801,B1(OC(C(O1)(C)C)(C)C)C2=CC3=C(C=C2C)C=NN3,Morgan fingerprints,2,0.6463311,0.15862516,0.48770592,0.30952380952380953,0.6904761904761905,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.12502907,0.6463311,0.0011026069,-0.12945966,-0.25933465,0.15862516,-0.050879702
89858628,B1(OC(C(O1)(C)C)(C)C)C2=CC=CC=C2COC3=CC=CC=C3C,Morgan fingerprints,7,0.21729569,0.17875719,0.0385385,0.29545454545454547,0.7045454545454546,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.049299024,-0.011526376,0.17875719,-0.43699342,-0.20896728,0.08487621,0.21729569
89996195,B1(OC(C(O1)(C)C)(C)C)C2=CN(N=C2)CC(F)F,Morgan fingerprints,2,0.5303124,0.37386405,0.15644836,0.38461538461538464,0.6153846153846154,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.13095982,0.5303124,-0.093428515,-0.09999825,-0.21907915,0.37386405,-0.1847971
90017995,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC=C2)C(=O)N3CCSCC3,Morgan fingerprints,6,0.41062236,-0.03147635,0.4420987,0.3191489361702128,0.6808510638297872,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.045501105,-0.16945238,-0.042890694,-0.41044727,-0.09192935,0.41062236,-0.03147635
90026511,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC=C2)S(=O)(=O)N(CC)CC,Morgan fingerprints,1,0.20554596,0.115343265,0.0902027,0.4318181818181818,0.5681818181818181,116,DiOB-An,C(C)N(C1=CC=C(C=C1)B1OC(C(O1)(C)C)(C)C)CC,SP2,benzene ring; boronate (B-O),0.20554596,-0.12054562,0.092684604,-0.45814148,-0.1907693,0.115343265,0.08084652
