cid,smiles,method,assigned_prototype,max_prototype_similarity,second_prototype_similarity,similarity_gap,known_additive_max_similarity,novelty_score,nearest_known_additive_index,nearest_known_additive_name,nearest_known_additive_smiles,nearest_known_additive_hybridization,nearest_known_additive_functional_groups,prototype_1_similarity,prototype_2_similarity,prototype_3_similarity,prototype_4_similarity,prototype_5_similarity,prototype_6_similarity,prototype_7_similarity
86731003,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC(=C2C)N)F,w/o decorrelation,5,0.07297997,0.058434058,0.014545914,0.3541666666666667,0.6458333333333333,12,SOFPB,[Si](C)(C)(C(C)(C)C)OC=1C=CC(=C(C1)B1OC(C)(C)C(C)(C)O1)F,SP2,benzene ring; boronate (B-O),-0.054576837,-0.18632844,-0.094573125,-0.07856128,0.07297997,0.011022766,0.058434058
46738009,B1(OC(C(O1)(C)C)(C)C)C2=CC(=C(N=C2)N)[N+](=O)[O-],w/o decorrelation,5,0.07341229,0.048969932,0.02444236,0.35714285714285715,0.6428571428571428,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.04580882,-0.18409817,-0.09358446,-0.070214465,0.07341229,0.014949697,0.048969932
46739065,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)C(=O)N(C)OC,w/o decorrelation,5,0.077400506,0.04977485,0.027625654,0.42857142857142855,0.5714285714285714,116,DiOB-An,C(C)N(C1=CC=C(C=C1)B1OC(C(O1)(C)C)(C)C)CC,SP2,benzene ring; boronate (B-O),-0.05413719,-0.17588648,-0.08973223,-0.06297014,0.077400506,0.017719332,0.04977485
45786568,B1(OC(C(O1)(C)C)(C)C)C2=CN=C(C=N2)C3CCCOC3,w/o decorrelation,5,0.08192101,0.038749304,0.043171708,0.2765957446808511,0.7234042553191489,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.054179244,-0.18207341,-0.09391183,-0.061435096,0.08192101,0.020760419,0.038749304
74890629,B1(OC(C(O1)(C)C)(C)C)C2=CC(=NC=C2OC)Cl,w/o decorrelation,5,0.077515334,0.041676372,0.03583896,0.3333333333333333,0.6666666666666667,12,SOFPB,[Si](C)(C)(C(C)(C)C)OC=1C=CC(=C(C1)B1OC(C)(C)C(C)(C)O1)F,SP2,benzene ring; boronate (B-O),-0.0474911,-0.17935327,-0.09340275,-0.06391909,0.077515334,0.017747303,0.041676372
53484337,B1(OC(C(O1)(C)C)(C)C)C2=CC3=C(C=C2)OCCCC3=O,w/o decorrelation,5,0.08363938,0.039185,0.044454385,0.3409090909090909,0.6590909090909092,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.055806734,-0.1883785,-0.09690592,-0.058719046,0.08363938,0.020671831,0.039185
53398511,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC(=N2)C)F,w/o decorrelation,5,0.07848997,0.044051662,0.034438305,0.391304347826087,0.6086956521739131,12,SOFPB,[Si](C)(C)(C(C)(C)C)OC=1C=CC(=C(C1)B1OC(C)(C)C(C)(C)O1)F,SP2,benzene ring; boronate (B-O),-0.050968844,-0.18288055,-0.09609541,-0.07140917,0.07848997,0.016509864,0.044051662
74890428,B1(OC(C(O1)(C)C)(C)C)C2=NN(C(=C2)C)C,w/o decorrelation,5,0.076885685,0.03943073,0.037454955,0.3611111111111111,0.6388888888888888,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.043431908,-0.18323033,-0.094398454,-0.06662971,0.076885685,0.016317112,0.03943073
23445107,B1(OC(C(O1)(C)C)(C)C)C2=CC(=C(C=C2)C)Cl,w/o decorrelation,5,0.07825034,0.040798306,0.037452035,0.4411764705882353,0.5588235294117647,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.049172416,-0.1766129,-0.09279296,-0.06094189,0.07825034,0.017448531,0.040798306
89497872,B1(OC(C(O1)(C)C)(C)C)C2=C(N(N=C2)CC3CCCCC3)C,w/o decorrelation,5,0.09198392,0.034309346,0.057674576,0.2765957446808511,0.7234042553191489,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.065187894,-0.18968454,-0.10294116,-0.06225615,0.09198392,0.02568497,0.034309346
