cid,smiles,method,assigned_prototype,max_prototype_similarity,second_prototype_similarity,similarity_gap,known_additive_max_similarity,novelty_score,nearest_known_additive_index,nearest_known_additive_name,nearest_known_additive_smiles,nearest_known_additive_hybridization,nearest_known_additive_functional_groups,prototype_1_similarity,prototype_2_similarity,prototype_3_similarity,prototype_4_similarity,prototype_5_similarity,prototype_6_similarity,prototype_7_similarity
59392761,B1(OC(C(O1)(C)C)(C)C)C2=CN(N=C2)CC3CCCN(C3)C(=O)OC(C)(C)C,USL encoder clustering,3,0.086231954,0.031243829,0.054988123,0.25,0.75,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),0.031243829,0.023747642,0.086231954,-0.09379347,-0.05269723,-0.10266121,0.022307515
53398620,B1(OC(C(O1)(C)C)(C)C)C2=CN(C3=C2C=C(C=C3)OC)S(=O)(=O)C4=CC=C(C=C4)C,USL encoder clustering,3,0.058186132,0.033742674,0.024443459,0.296875,0.703125,12,SOFPB,[Si](C)(C)(C(C)(C)C)OC=1C=CC(=C(C1)B1OC(C)(C)C(C)(C)O1)F,SP2,benzene ring; boronate (B-O),0.024783166,0.033742674,0.058186132,-0.08716174,-0.03540297,-0.10784725,-0.010602195
13449106,B(C1=CC=CC=C1)(C2=CC=CC=C2)OS(=O)(=O)C(F)(F)F,USL encoder clustering,7,0.19955574,0.1440325,0.055523247,0.38235294117647056,0.6176470588235294,13,(C3HF6O)2B(C6H5),FC(C(C(F)(F)F)OB(OC(C(F)(F)F)C(F)(F)F)c1ccccc1)(F)F,SP2,halide (C-X); benzene ring; boronate (B-O),0.1278396,0.036362726,0.1440325,-0.11954957,-0.10530729,-0.23026794,0.19955574
53216785,B1(OC(C(O1)(C)C)(C)C)C2=CC3=C(N2)C=CC(=C3)C(=O)OC,USL encoder clustering,3,0.05943289,0.030527642,0.028905248,0.2708333333333333,0.7291666666666667,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),0.016974688,0.030527642,0.05943289,-0.078746036,-0.0329267,-0.10329794,-0.0075287977
59151299,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC3=C2C=CN3)S(=O)(=O)N(C)C,USL encoder clustering,3,0.05593332,0.018467415,0.037465904,0.26666666666666666,0.7333333333333334,12,SOFPB,[Si](C)(C)(C(C)(C)C)OC=1C=CC(=C(C1)B1OC(C)(C)C(C)(C)O1)F,SP2,benzene ring; boronate (B-O),0.018143665,0.018467415,0.05593332,-0.08849608,-0.036234777,-0.10203513,-0.0039039606
66520626,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CN=C2)C3=CC=C(C=C3)CC,USL encoder clustering,3,0.06634199,0.034028526,0.032313462,0.425,0.575,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),0.025398187,0.034028526,0.06634199,-0.0759959,-0.0395376,-0.109567486,-0.0052623446
44755163,B1(OC(C(O1)(C)C)(C)C)C2=CN=C(C=C2)N3CCN(CC3)C(=O)OCC,USL encoder clustering,3,0.07334282,0.03505047,0.038292352,0.3333333333333333,0.6666666666666667,116,DiOB-An,C(C)N(C1=CC=C(C=C1)B1OC(C(O1)(C)C)(C)C)CC,SP2,benzene ring; boronate (B-O),0.02469851,0.03505047,0.07334282,-0.07345868,-0.045931462,-0.10160795,0.004262929
53217126,B1(OC(C(O1)(C)C)(C)C)C2=CC3=C(C=CC=C3N2)C(=O)OC,USL encoder clustering,3,0.06613574,0.037292425,0.028843317,0.2833333333333333,0.7166666666666667,104,DPD-COOCH2CH3,CC1(COB(OC1)C1=C(C(=O)OCC)C=CC=C1)C,SP2,carbonyl (C=O); ester (-COOR); ether (-O-); benzene ring; boronate (B-O),0.023743829,0.037292425,0.06613574,-0.08725669,-0.043938197,-0.1087306,-0.00046467673
49758740,B1(OC(C(O1)(C)C)(C)C)C2=CN=C(N=C2)C3=CC=CC=C3OC,USL encoder clustering,3,0.076979294,0.031055791,0.0459235,0.3902439024390244,0.6097560975609756,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),0.014573761,0.031055791,0.076979294,-0.07346218,-0.043109097,-0.10484788,-0.013212585
90183553,B1(OC(C(O1)(C)C)(C)C)C2=CN(N=C2)CC3CCN(C3)C(=O)OC(C)(C)C,USL encoder clustering,3,0.08502329,0.034691237,0.050332054,0.25862068965517243,0.7413793103448276,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),0.032856524,0.024021596,0.08502329,-0.097159594,-0.05910905,-0.108687826,0.034691237
17749917,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)C(=O)N3CCN(CC3)C(=O)OC(C)(C)C,USL encoder clustering,3,0.069151945,0.048490394,0.020661552,0.3404255319148936,0.6595744680851063,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),0.048490394,0.028302576,0.069151945,-0.09779376,-0.040270187,-0.1074537,0.028121931
67434758,B1(OC(C(O1)(C)C)(C)C)C2=CC3=C(C(=C2)F)N=C(N3C(C)C)C,USL encoder clustering,3,0.07897728,0.03276496,0.04621232,0.32608695652173914,0.6739130434782609,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),0.018263848,0.03276496,0.07897728,-0.0832508,-0.052574117,-0.10388671,-0.010137993
71310870,B1(OC(=O)CN(CC(=O)O1)C)C2=CC=CC=C2CBr,USL encoder clustering,7,0.10267634,0.052280642,0.050395697,0.40540540540540543,0.5945945945945945,30,ADM,B1(OC(=O)CN(CC(=O)O1)C)C  ,SP2,carbonyl (C=O); boronate (B-O),0.052280642,0.016291171,0.050463565,0.015401472,-0.073664114,-0.17415534,0.10267634
71310667,B1(OC(=O)CN(CC(=O)O1)C)C2=CN=C(C=C2)Cl,USL encoder clustering,7,0.07926084,0.022532683,0.05672816,0.40540540540540543,0.5945945945945945,30,ADM,B1(OC(=O)CN(CC(=O)O1)C)C  ,SP2,carbonyl (C=O); boronate (B-O),0.022532683,-0.031180201,0.01219997,0.0037017702,-0.05103213,-0.13740492,0.07926084
