cid,smiles,method,assigned_prototype,max_prototype_similarity,second_prototype_similarity,similarity_gap,known_additive_max_similarity,novelty_score,nearest_known_additive_index,nearest_known_additive_name,nearest_known_additive_smiles,nearest_known_additive_hybridization,nearest_known_additive_functional_groups,prototype_1_similarity,prototype_2_similarity,prototype_3_similarity,prototype_4_similarity,prototype_5_similarity,prototype_6_similarity,prototype_7_similarity
44755181,B1(OC(C(O1)(C)C)(C)C)C2=CC(=C(N=C2)N(C)C(=O)OC(C)(C)C)C,PCL encoder clustering,6,0.5942213,0.04006683,0.55415446,0.3,0.7,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.04440288,0.04006683,-0.112871215,-0.020455854,-0.20266502,0.5942213,-0.18512216
53217334,B1(OC(C(O1)(C)C)(C)C)C2=CC(=NC(=C2)Cl)C(=O)OC(C)(C)C,PCL encoder clustering,6,0.531106,0.043136332,0.48796967,0.32608695652173914,0.6739130434782609,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.00347193,0.043136332,-0.07856875,-0.037260972,-0.24855328,0.531106,-0.13927042
46739549,B1(OC(C(O1)(C)C)(C)C)C2=C(C=C(C=C2F)C(=O)OC)F,PCL encoder clustering,6,0.58262193,-0.000764076,0.583386,0.3333333333333333,0.6666666666666667,12,SOFPB,[Si](C)(C)(C(C)(C)C)OC=1C=CC(=C(C1)B1OC(C)(C)C(C)(C)O1)F,SP2,benzene ring; boronate (B-O),-0.000764076,-0.010100746,-0.10200828,-0.05042814,-0.21386488,0.58262193,-0.1519856
46739051,B1(OC(C(O1)(C)C)(C)C)C2=CN=C(C=C2C)N3CCN(CC3)C(=O)OC(C)(C)C,PCL encoder clustering,6,0.5890885,-0.00038998472,0.5894785,0.2923076923076923,0.7076923076923076,12,SOFPB,[Si](C)(C)(C(C)(C)C)OC=1C=CC(=C(C1)B1OC(C)(C)C(C)(C)O1)F,SP2,benzene ring; boronate (B-O),-0.052159414,-0.00038998472,-0.12055237,-0.04086328,-0.18713473,0.5890885,-0.17877594
44557691,B1(OC(C(O1)(C)C)(C)C)C2=CN(C(=C2)C)C(=O)OC(C)(C)C,PCL encoder clustering,6,0.5343925,0.03963498,0.4947575,0.3111111111111111,0.6888888888888889,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),0.003037731,0.03963498,-0.077912316,-0.051908117,-0.24470358,0.5343925,-0.1422736
71304732,B1(OC(C(O1)(C)C)(C)C)C2=CC3=C(C=C2F)N(N=C3C)C(=O)OC(C)(C)C,PCL encoder clustering,6,0.59026235,0.02624328,0.5640191,0.38333333333333336,0.6166666666666667,12,SOFPB,[Si](C)(C)(C(C)(C)C)OC=1C=CC(=C(C1)B1OC(C)(C)C(C)(C)O1)F,SP2,benzene ring; boronate (B-O),-0.079991534,0.007257658,-0.13171442,0.02624328,-0.18820645,0.59026235,-0.17068785
75486460,B1(OC(C(O1)(C)C)(C)C)C2=CC(=C(C=C2)C(=O)OC(C)(C)C)F,PCL encoder clustering,6,0.58509755,-0.0044077756,0.5895053,0.37037037037037035,0.6296296296296297,12,SOFPB,[Si](C)(C)(C(C)(C)C)OC=1C=CC(=C(C1)B1OC(C)(C)C(C)(C)O1)F,SP2,benzene ring; boronate (B-O),-0.028738623,-0.0044077756,-0.10354706,-0.043579124,-0.2078015,0.58509755,-0.14872429
58452864,B1(OC(C(O1)(C)C)(C)C)C2=CC(=C(C=C2)OC(F)F)Cl,PCL encoder clustering,6,0.598848,-0.023286907,0.62213486,0.36585365853658536,0.6341463414634146,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.060020633,-0.023286907,-0.10449035,-0.049831,-0.18315075,0.598848,-0.16585149
53217335,B1(OC(C(O1)(C)C)(C)C)C2=CC(=C(N=C2)Cl)C(=O)OC(C)(C)C,PCL encoder clustering,6,0.5264551,0.044086922,0.48236817,0.3191489361702128,0.6808510638297872,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),0.003600074,0.044086922,-0.076783225,-0.07192389,-0.251077,0.5264551,-0.13478594
57550761,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC(=C2C)F)C(=O)OC,PCL encoder clustering,6,0.58933765,-0.016382923,0.6057206,0.38461538461538464,0.6153846153846154,12,SOFPB,[Si](C)(C)(C(C)(C)C)OC=1C=CC(=C(C1)B1OC(C)(C)C(C)(C)O1)F,SP2,benzene ring; boronate (B-O),-0.016382923,-0.019238686,-0.107976325,-0.061918683,-0.20436783,0.58933765,-0.14688468
