cid,smiles
45933684,B1(OC(C(O1)(C)C)(C)C)C2=C(NN=C2C(F)(F)F)C(F)(F)F
45786205,[2H]C([2H])([2H])OC1=CC=CC(=C1)C2=NC(=CS2)B3OC(C(O3)(C)C)(C)C
45785762,B1(OC(C(O1)(C)C)(C)C)C2=CN=CC(=N2)N3C=CC=N3
53488014,[B-](COCC1=CN(N=N1)CC2=CC=CC=C2)(F)(F)F
22240196,B1(OC(C(O1)(C)C)(C)C)C2=C(C(=CC=C2)C(F)(F)F)F
22722373,B(C1=CC=CC=C1)(C2=CC=CC=C2)C3=C(C(=C(C(=C3F)F)F)F)F
22395112,B(C1=C(C=C(C=C1F)F)F)(C2=C(C=C(C=C2F)F)F)C3=C(C=C(C=C3F)F)F
12105371,B(C1=CC=C(C=C1)C(F)(F)F)(C2=CC=C(C=C2)C(F)(F)F)Cl
90414968,B1(OC(C(O1)(C)C)(C)C)C2=C(N=C(C=C2)C(F)(F)F)F
144241,B(N=C(C(F)(F)F)C(F)(F)F)(N(C)C)N(C)C
70913712,B1(OC(C(O1)(C)C)(C)C)C2=CC(=NC(=C2)C(F)(F)F)C(C)(C)C
49758776,B1(OC(C(O1)(C)C)(C)C)C2=CN=C(N=C2)N3C=CN=C3
75486307,B1(OC(C(O1)(C)C)(C)C)C2=CC(=C(C=C2N)C(F)(F)F)F
17750248,B1(OC(C(O1)(C)C)(C)C)C2=C(C=C(C=C2)C(F)(F)F)F
74789434,B1(OC(C(O1)(C)C)(C)C)C2=CC(=C(C(=C2N)F)F)F
22065206,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)OC(C(F)F)(F)F
2736779,B(C1=CN=C(N=C1)OC)(OC)OC
45785910,B1(OC(C(O1)(C)C)(C)C)C2=CN=C(C=N2)N3C=CN=C3
14437966,B(C(F)(F)F)(N(C)C)N(C)C
63677215,[B-](C1=CN(N=C1)C)(F)(F)F
86713877,B1(OC(C(O1)(C)C)(C)C)C2=C(N(N=C2C)C)F
74789416,B1(OC(C(O1)(C)C)(C)C)C2=CC(=NC=C2C(F)(F)F)Cl
72214371,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC(=N2)Cl)C(F)(F)F
46318053,B1(OC(C(O1)(C)C)(C)C)C2=CC(=NN2C3CCCOC3)C(F)(F)F
90402478,B1(OC(C(O1)(C)C)(C)C)C2=C(N=C(C=C2)N)C(F)(F)F
20135158,B(C1=CN=C(N=C1)CCC)(OC)OC
70700256,B1(OC(C(O1)(C)C)(C)C)C2=CC(=C(N=C2)Cl)C(F)(F)F
57497337,B1(OC(C(O1)(C)C)(C)C)CC2=CC(=CC=C2)C(F)(F)F
42631247,B1(OC(C(O1)(C)C)(C)C)C2=CN=C(C=C2)C3=NN(N=N3)C
49758770,B1(OC(C(O1)(C)C)(C)C)C2=CN=C(N=C2)N3C=CC=N3
67364860,B1(OC(C(O1)(C)C)(C)C)C2=CC(=NC(=C2)C(F)(F)F)C
67159100,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CN=C2F)C(F)(F)F
73012820,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)CC3=NNN=N3
72221287,B1(OC(C(O1)(C)C)(C)C)C2=C(N=C(C=C2)C(F)(F)F)Cl
75486913,B1(OC(C(O1)(C)C)(C)C)C2=CC(=C(C=C2)C(F)(F)F)N
77230815,B1(OC(C(O1)(C)C)(C)C)C2=C(N(N=C2)C)C(F)(F)F
49760484,B1(OC(C(O1)(C)C)(C)C)C2=CC(=NC(=C2)Cl)C(F)(F)F
11185262,B1(OC(C(O1)(C)C)(C)C)CC2=CC=CC=C2C(F)(F)F
15794326,B(C1=C(C=CC=C1F)F)(C2=C(C=CC=C2F)F)C3=C(C=CC=C3F)F
57914141,B1(OC(C(O1)(C)C)(C)C)C2=CC(=NN2C3CCCCO3)C(F)(F)F
53398567,B1(OC(C(O1)(C)C)(C)C)C2=NC(=NC=C2)N3C=CC=N3
46739570,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC(=C2)Cl)C(F)(F)F
22240303,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC(=C2)OC)C(F)(F)F
45785708,B1(OC(C(O1)(C)C)(C)C)C2=CC(=NC=C2)C(F)(F)F
53217277,B1(OC(C(O1)(C)C)(C)C)C2=CC(=NC(=C2)Br)C(F)(F)F
90184892,B1(OC(C(O1)(C)C)(C)C)C2=CN=C(C=C2C)C(F)(F)F
53417043,B1(OC(C(O1)(C)C)(C)C)C2=CC(=NC(=C2)F)C(F)(F)F
53217169,B1(OC(C(O1)(C)C)(C)C)C2=CC(=NC(=C2)OC(C)C)C(F)(F)F
66520568,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CN=C2)C3=NNN=N3
46738012,B1(OC(C(O1)(C)C)(C)C)C2=CN(N=C2C(F)(F)F)C
26255,[B-](F)(F)(F)F
45785935,B1(OC(C(O1)(C)C)(C)C)C2=CN=CC(=N2)N3C=C(C=N3)C
52911278,B1(OC(C(O1)(C)C)(C)C)C2=CN3C(=CC=N3)N=C2
49758774,B1(OC(C(O1)(C)C)(C)C)C2=CN=C(N=C2)N3C=C(C=N3)C
74889494,B1(OC(C(O1)(C)C)(C)C)C2=CC(=C(N=C2)C(F)(F)F)C(=O)OCC
74789445,B1(OC(C(O1)(C)C)(C)C)C2=CC(=NC=C2Br)C(F)(F)F
72221112,B1(OC(C(O1)(C)C)(C)C)C2=C(C=C(C=C2)N)C(F)(F)F
45598120,B1(OC(C(O1)(C)C)(C)C)C2=CN=C(C=C2)C(F)(F)F
72221211,B1(OC(C(O1)(C)C)(C)C)C(=C)C(F)(F)F
67987152,B1(OC(C(O1)(C)C)(C)C)C2=CN=C(C=C2)N3C=CN=N3
25191428,B1(OC(C(O1)(C)C)(C)C)C2=NC=CC(=C2)C(F)(F)F
53398060,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CN=C2)C(F)(F)F
72214337,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC(=N2)F)C(F)(F)F
53217168,B1(OC(C(O1)(C)C)(C)C)C2=CC(=NC(=C2)OCC)C(F)(F)F
49758201,B1(OC(C(O1)(C)C)(C)C)C2=CN=C(C=N2)N3C(=O)C=CC=N3
18450851,B1(OC(C(O1)(C)C)(C)C)C2=CC3=C(C=C2)NC(=C3)C(F)(F)F
66587508,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC(=C2)C(F)(F)F)N
45785909,B1(OC(C(O1)(C)C)(C)C)C2=CN=C(C=N2)N3C=CN=C3C
49758772,B1(OC(C(O1)(C)C)(C)C)C2=CN=C(N=C2)N3C=CC(=N3)C
