cid,smiles
46739027,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC=C2)C(=O)N3CCCCC3
90420375,B1(OC(C(O1)(C)C)(C)C)C2=CCC3(CC2)CCN(CC3)C(=O)OC(C)(C)C
66598891,B1(OC(C(O1)(C)C)(C)C)C2=C(C(=CC=C2)N)CO[Si](C)(C)C(C)(C)C
46739051,B1(OC(C(O1)(C)C)(C)C)C2=CN=C(C=C2C)N3CCN(CC3)C(=O)OC(C)(C)C
633786,B(OC1=CC=C(C=C1)Cl)(OC2=CC=C(C=C2)Cl)OC3=CC=C(C=C3)Cl
633786,B(OC1=CC=C(C=C1)Cl)(OC2=CC=C(C=C2)Cl)OC3=CC=C(C=C3)Cl
24229653,B1(OC(C(O1)(C)C)(C)C)C2=CC3=C(N=C2)N(CCO3)C
49761555,B1(OC(C(O1)(C)C)(C)C)C2=C3C(=NC=C2)OCCO3
4642098,B1(OC(C(O1)(C)C)(C)C)C2=CCN(CC2)C(=O)OC(C)(C)C
66734880,B1(OC(C(O1)(C)C)(C)C)C2=C3CN(CCC3=CC=C2)C(=O)OC(C)(C)C
72218809,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CN=C2)N3CCOCC3
53217170,B1(OC(C(O1)(C)C)(C)C)C2=C(N(C(=C2)C)C)C
45786256,B1(OC(C(O1)(C)C)(C)C)C2=CN=CC(=N2)OC3CCOC3
123022,[BH3-][N+]1=CC=CC=C1
123022,[BH3-][N+]1=CC=CC=C1
10876447,B(C1=C(C2=C(C(=C1F)F)C(=C(C(=C2F)F)F)F)F)(C3=C(C4=C(C(=C3F)F)C(=C(C(=C4F)F)F)F)F)C5=C(C6=C(C(=C5F)F)C(=C(C(=C6F)F)F)F)F
59226551,B1(OC(C(O1)(C)C)(C)C)C2=CC(=O)CC(C2)C
60002221,B1(OC(C(O1)(C)C)(C)C)C2=CC3=C(C=C2)N(N=C3C=O)C4CCCCO4
45785774,B1(OC(C(O1)(C)C)(C)C)C2=NC(=CC=C2)OC3CCC3
54772415,B1(OC(C(O1)(C)C)(C)C)C2=C(C=NN2C3CCCCO3)C
45786027,B1(OC(C(O1)(C)C)(C)C)C2=NC(=CC=C2)C3CCCC3
74888668,B1(OC(C(O1)(C)C)(C)C)C2=C(N(C(=C2)C)C3CC3)C
85613962,B(C1=C(C(=C(C(=C1F)F)F)F)F)(SC)SC
46318053,B1(OC(C(O1)(C)C)(C)C)C2=CC(=NN2C3CCCOC3)C(F)(F)F
45588156,B1(OC(C(O1)(C)C)(C)C)C2=CN=C(N2C3CCCCO3)Cl
21069292,B1(OC(C(O1)(C)C)(C)C)C2=CCC(CC2)C(=O)OC(C)(C)C
67027151,B1(OC(C(O1)(C)C)(C)C)C2=CN(N=C2)[C@H]3CCCN(C3)C(=O)OC(C)(C)C
57550761,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC(=C2C)F)C(=O)OC
45785773,B1(OC(C(O1)(C)C)(C)C)C2=NC(=CC=C2)OC3CCCC3
45786054,B1(OC(C(O1)(C)C)(C)C)C2=NC=CC(=C2)N3CCCCC3C
263098,B(OCCC(C)C)(OCCC(C)C)OCCC(C)C
66836703,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CN=C2)N3CCN(CC3)C(=O)OC(C)(C)C
66521297,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CN=C2)N3CCC(CC3)C
90462039,B1(OC(C(O1)(C)C)(C)C)C2=C3C(=CC=C2)CCN3C(=O)OC(C)(C)C
53217152,B1(OC(C(O1)(C)C)(C)C)C2=COCCC2
66521365,B1(OC(C(O1)(C)C)(C)C)C2=C(N(C=N2)C(=O)OC(C)(C)C)C
58042444,B1(OC(C(O1)(C)C)(C)C)C2=CC(=C(N=C2)OC3CCC3)Cl
70120629,B(OB(OC1=CC=CC=C1)OC2=CC=CC=C2)(OC3=CC=CC=C3)OC4=CC=CC=C4
72218563,B1(OC(C(O1)(C)C)(C)C)C2=CN(CCO2)C(=O)OC(C)(C)C
66521432,B1(OC(C(O1)(C)C)(C)C)C2=CN=CC(=N2)N3CCCCC3=O
45786061,B1(OC(C(O1)(C)C)(C)C)C2=NC=CC(=C2)N3CCCCC3
16414212,B1(OC(C(O1)(C)C)(C)C)C2=CN=C(N=C2)N3CCCCC3
66521103,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC(=C2)OC)C3CC3
72698549,[B-]([N+](C)(C)CCCCCCCC)(Cl)(Cl)Cl
45785893,B1(OC(C(O1)(C)C)(C)C)C2=CN=C(C=N2)C3=CCCCC3
45785724,B1(OC(C(O1)(C)C)(C)C)C2=CN=C(C=N2)N3CCCC3
59238832,B1(OC(C(O1)(C)C)(C)C)C2=CCCCC2C
16414229,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CN=C2)C(=O)N3CCOCC3
66520677,B1(OC(C(O1)(C)C)(C)C)C2=C(C=NC=C2)C3CCC3
74789434,B1(OC(C(O1)(C)C)(C)C)C2=CC(=C(C(=C2N)F)F)F
59278796,B1(OC(C(O1)(C)C)(C)C)C2=CCC(CC2)C(=O)OCC
45786533,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CO2)C3CCC3
45786542,B1(OC(C(O1)(C)C)(C)C)C2=NC(=CC=C2)C3CCN(CC3)C(=O)OC(C)(C)C
58004614,B1(OC(C(O1)(C)C)(C)C)C2=C(N(N=C2C)CCOC)C
45786066,B1(OC(C(O1)(C)C)(C)C)C2=NC=CC(=C2)OC3CCCCC3
45786035,B1(OC(C(O1)(C)C)(C)C)C2=CC(=NC=C2)OC3CCCCC3
286986,B(C1CCCC1)(OC)OC
53217336,B1(OC(C(O1)(C)C)(C)C)C2=CC(=C(N=C2)N3CCN(CC3)C)Cl
66520542,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CN=C2)C3CCCCC3
