cid,smiles
71587749,[B-]1(N2C(=C(C(=C2N=C3[N+]1=C(C(=C3C4=CC=CC=C4)Br)C5=CC=C(C=C5)OC)C6=CC=CC=C6)Br)C7=CC=C(C=C7)OC)(F)F
53436950,B1(OC(C(O1)(C)C)(C)C)C2=C(OC(=C2)C(=O)OC)C
56973152,B1(OC(C(O1)(C)C)(C)C)C2=C(C=C(C=C2Cl)Br)F
75486255,B1(OC(C(O1)(C)C)(C)C)C2=CC(=C(C=C2N)Cl)C
59405079,B1(OC(C(O1)(C)C)(C)C)C2=C(C=C(C=C2)C(F)(F)F)C(=O)OC
46902165,[B-](COCC1=CC=C(C=C1)OC)(F)(F)F
69036548,B1(OC(C(O1)(C)C)(C)C)C2=CC(=C(C=C2C)F)N
13162655,B(CC)(CC)C(C)C1=CC=CC=C1
58471046,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC(=C2)C(C)(C)C)C(C)(C)C
22171528,B1(OC(C(O1)(C)C)(C)C)C2=CC(=C(C=C2)C(=O)OC)F
57955144,B1(OC(C(O1)(C)C)(C)C)C2=CC(=C(C=C2F)N)F
71403060,B(CCCC1=CC2=C(C=C1)OCO2)(CCCC3=CC4=C(C=C3)OCO4)CCCC5=CC6=C(C=C5)OCO6
75487402,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC(=C2N)N)F
90416382,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC(=C2)S(=O)(=O)C)F
75486516,B1(OC(C(O1)(C)C)(C)C)C2=C(C=C(C=C2)OC(F)(F)F)C(=O)OC
53398540,B1(OC(C(O1)(C)C)(C)C)C2=CC(=C(N=C2)Br)F
53398516,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC(=N2)C)C(=O)OC
70869125,B1(OC(C(O1)(C)C)(C)C)C2=CC(=NC(=C2)C(C)(C)C)C(C)(C)C
16102684,B1(OC(C(O1)(C)C)(C)C)C2=CC3=C(CN(C3)C(=O)OC(C)(C)C)C=C2
