cid,smiles
22501006,B(C1=C2C(=C(C(=C1F)F)C)C(=C(C(=C2F)F)F)F)(C3=C4C(=C(C(=C3F)F)C)C(=C(C(=C4F)F)F)F)C5=C6C(=C(C(=C5F)F)C)C(=C(C(=C6F)F)F)F
88257535,B(OC1=CC=CN1)(OC2=C(C(=C(C(=C2F)F)F)F)F)OC3=C(C(=C(C(=C3F)F)F)F)F
13600688,B(CCCC)(CCCC)/C(=C(\C1=CC=CC=C1)/C2(OCCO2)C)/CCCC
13258654,B(C1CCCCC1)(C2CCCCC2)/C(=C/CCCCCC)/I
425307,B(OC(=O)C)(OC(=O)C)OC(=O)C
59390336,B(C1=CC(=C2C=CC3=C4C2=C1C=CC4=C(C=C3)C5=CC=C(C=C5)OC)C6=CC=C(C=C6)OC)(C7=C(C=C(C=C7C)C)C)C8=C(C=C(C=C8C)C)C
91869276,BC1=C(C=C(C=C1)C2=CC=CC=C2)F
59653723,B(C)(/C=C/C1=CC=C(C=C1)/C=C/C)C2=C(C=C(C=C2C(C)C)C(C)C)C(C)C
20570243,B(OCCOCCCCCCCCCCCCCCCC)(OCCOCCCCCCCCCCCCCCCC)OCCOCCCCCCCCCCCCCCCC
87969494,B(OC1=C(C(=C(C2=C1C=CC=C2F)F)F)F)(OC3=C(C(=C(C4=C3C=CC=C4F)F)F)F)OC5=C(C(=C(C6=C5C=CC=C6F)F)F)F
88399734,B(OC=CCCCC)(OC=CCCCC)O/C=C\CCCC
66931603,B(C1=CC2=CC=CC=C2C=C1)(C3=CC4=CC=CC=C4C=C3)/C(=C/C5=CC=CC=N5)/C6=CC7=CC=CC=C7C=C6
59390452,B(C1=C2C=CC3=C4C2=C(C=C1)C=CC4=CC(=C3)C5=CC=CC=C5)(C6=C(C=C(C=C6C)C)C)C7=C(C=C(C=C7C)C)C
92007347,B(C1=CC=C(S1)/C=C/C2=CC=C(C=C2)/C=C/C3=CC=CS3)(C4=C(C=C(C=C4C)C)C)C5=C(C=C(C=C5C)C)C
22993057,B(OC)(OC)OC1=C(C(=C(C(=C1F)F)F)F)F
91724225,B(C1=CC=CC=C1)(C2=CC=CC=C2)/C(=C(/C3=CC=CC=C3)\C(=C(\C)/C4=CC=CC=C4)\C5=CC=CC=C5)/C6=CC=CC=C6
90084325,B(C)(N1C(=CC=C1/C(=C\2/C=CC(=N2)C)/C3=CC=CC=C3)C)F
58343808,B(C)(C)C1=CC=C(C=C1)CC2=CC=NO2
