cid,smiles
18525789,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC=C2)C3=CC=CO3
18525872,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC=C2)CN3CCCC3
18533854,B1(OC(C(O1)(C)C)(C)C)C2=C3C=CC=CC3=CC4=CC=CC=C24
18541712,B1(OC(C(O1)(C)C)(C)C)C2=NC=CS2
18541715,B1(OC(C(O1)(C)C)(C)C)C2=C(C=C(C=C2)OC)C
18541723,B1(OC(C(O1)(C)C)(C)C)C2=CC=CC=C2C3=NNN=N3
20582027,B1(OC(C(O1)(C)C)(C)C)C2=CC3=C(C=C2)C4=C(C3(CCCCCC)CCCCCC)C=C(C=C4)B5OC(C(O5)(C)C)(C)C
21014463,B1(OC(C(O1)(C)C)(C)C)C2=CC3=C(C=C2)NC(=C3)C(=O)OC
21069292,B1(OC(C(O1)(C)C)(C)C)C2=CCC(CC2)C(=O)OC(C)(C)C
21072607,B1(OC(C(O1)(C)C)(C)C)C2=CC3=C(C=C2)NC=C3C
21081661,B1(OC(C(O1)(C)C)(C)C)C2=CC(=NC=C2)N3CCOCC3
21111425,B1(OC(C(O1)(C)C)(C)C)C2=CC(=C(N=C2)N)OCC3=CC=CC=C3
21111505,B1(OC(C(O1)(C)C)(C)C)C2=CC3=C(C=C2)NC(=C3)C(=O)OCC
21923912,B1(OC(C(O1)(C)C)(C)C)C2=CC(=C(C=C2)OC)C
21923958,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)C3=CC=C(C=C3)C(=O)C
21931539,B1(OC(C(O1)(C)C)(C)C)C2=CC=NN2
21955792,B1(OC(C(O1)(C)C)(C)C)C2=CC3=C(C=C2)C(=O)NC=C3
21980034,B1(OC(C(O1)(C)C)(C)C)C2=C(N=C(C=C2)C)C
22065206,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)OC(C(F)F)(F)F
22171326,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C3=CC=CC=C23)C(=O)OC
22171528,B1(OC(C(O1)(C)C)(C)C)C2=CC(=C(C=C2)C(=O)OC)F
22171538,B1(OC(C(O1)(C)C)(C)C)C2=C(C=C(C=C2)C(=O)OC)Cl
22240112,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C3=CC=CC=C23)C
22240167,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC=C2)C(F)F
22240170,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC=C2)C=C
22240222,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC=C2)C3CC3
22240230,B1(OC(C(O1)(C)C)(C)C)C2=C3C=CC(=CC3=CC=C2)OC
22240303,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC(=C2)OC)C(F)(F)F
22559200,B1(OC(C(O1)(C)C)(C)C)C2=CC(=C(C=C2)N)C
22831617,B1(OC(C(O1)(C)C)(C)C)C2=CN=C(C=C2)C(=O)N(CC)CC
22831858,B1(OC(C(O1)(C)C)(C)C)C2=CC3=C(NN=C3C=C2)C
23005326,B1(OCC(CO1)(C)C)C2=C(C=NC=C2)Cl
23005375,B1(OCC(CO1)(C)C)C2=CC3=CC=CC=C3N2C
23005376,B1(OCC(CO1)(C)C)C2=CC3=C(C=C2)N(C=C3)C
23005421,B1(OC(C(O1)(C)C)(C)C)C2=CC=CC=C2Cl
23058003,B1(OC(C(O1)(C)C)(C)C)C2=CN(C3=CC=CC=C23)C
23058092,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(S2)OC
23134245,B1(OC(C(O1)(C)C)(C)C)C2=CC(=C(C=C2)C(=O)OC)OCC
23134538,B1(OC(C(O1)(C)C)(C)C)C2=CC3=C(C=C2)N(N=C3)C(=O)C
23157866,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CN=C2)Cl
23438311,B1(OC(C(O1)(C)C)(C)C)C2=CSC(=C2)CN3CCOCC3
23445024,B1(OC(C(O1)(C)C)(C)C)C2=CC3=C(CCC3)C=C2
24208790,B1(OC(C(O1)(C)C)(C)C)C2=C(C=NC=C2)F
