id,label
44001,9
44000,9
44,9
44100,9
21,9
21001,9
11001,9
21100,9
11100,9
42100,10
123000,10
68010,10
13000,10
42010,10
13100,10
119100,10
90100,10
123100,10
42011,10
42,10
42001,10
63100,10
42000,10
68100,10
125100,10
90000,10
63011,10
63010,10
119000,10
125001,10
123011,10
90011,10
125011,10
99011,10
146034956,1
172878795,1
169372770,1
164977617,1
169082273,1
71127295,1
140945640,1
58031297,1
169082290,1
152026671,1
23005442,1
83139843,1
67672609,1
11587221,1
170994585,1
44717466,1
59861564,1
142762825,1
165771044,1
132554085,1
123695233,1
73995709,1
101346874,1
142792704,1
168596009,1
133661914,2
163353582,2
160809722,2
160853146,2
175825133,2
164524237,2
157948239,2
173032296,2
172998331,2
176318711,2
159110199,2
44153055,2
157296100,2
173424051,2
157459185,2
72212865,2
57346054,2
175568050,2
20708500,2
168437146,2
171367863,2
53485265,2
173014149,2
133618534,2
173844833,2
79893713,3
83136876,3
61534105,3
63623568,3
64362877,3
61533225,3
140285751,3
165984758,3
62991405,3
79894393,3
63702498,3
161158280,3
64747356,3
61534336,3
63158975,3
129686950,3
64205281,3
144859371,3
18665489,3
408690,3
103135579,3
54970663,3
61534274,3
58266616,3
16066435,3
150805824,4
67675439,4
141225583,4
86756795,4
85831613,4
61484130,4
67041807,4
140237334,4
59437568,4
61533218,4
54970548,4
112663857,4
140850000,4
61533082,4
103404191,4
44152054,4
160907050,4
172788262,4
66879918,4
134903419,4
54971119,4
57394765,4
81527111,4
174853788,4
131885941,4
154639123,5
143740058,5
63701457,5
165759129,5
161977931,5
165997238,5
176142108,5
161032974,5
89760206,5
159899977,5
59832074,5
87783839,5
173019900,5
173712639,5
142772088,5
149128862,5
101089377,5
176004712,5
175469553,5
133682790,5
168073614,5
173256269,5
2763298,5
53421022,5
129807621,5
53217472,6
133668808,6
72771062,6
46738976,6
175568304,6
24828096,6
22945184,6
64205094,6
79707020,6
58424392,6
160784087,6
174006783,6
61606271,6
89860064,6
142763194,6
152180533,6
53216380,6
15887309,6
141700084,6
158677107,6
67452157,6
168025722,6
171371191,6
173780171,6
134906523,6
25241453,7
152835792,7
59267355,7
157069517,7
163895118,7
140392924,7
160330862,7
173834661,7
173886147,7
143334729,7
173834902,7
148491880,7
154639102,7
160442982,7
159495293,7
153277883,7
168073544,7
173886117,7
173834838,7
148048040,7
140880233,7
66777203,7
173885876,7
175046543,7
173881482,7
142398919,8
129959191,8
140890330,8
69497237,8
159721373,8
165356048,8
54969127,8
18415507,8
67927664,8
62339019,8
141162725,8
160882880,8
175210638,8
175042873,8
173955334,8
176210191,8
54969383,8
54969429,8
68507086,8
165996992,8
173368037,8
18407742,8
170984909,8
141022237,8
139778069,8
174781754,9
86687599,9
61533380,9
140926516,9
175475613,9
102925548,9
173681110,9
62160642,9
102616651,9
153630128,9
57648415,9
102616647,9
133634754,9
106864674,9
133670802,9
45785599,9
53407669,9
2734320,9
63216777,9
2773480,9
161093771,9
174863573,9
102877226,9
160463469,9
3698707,9
172400086,10
172835947,10
172801429,10
122402274,10
17928275,10
134904348,10
138401410,10
174458323,10
45788906,10
141717026,10
133554652,10
141045108,10
167579931,10
133553431,10
150607386,10
133553429,10
141042758,10
156767622,10
158602254,10
158413325,10
174443079,10
174740521,10
160624139,10
133553757,10
164126735,10
140797145,1
71617469,1
158890418,1
173884793,1
159654376,1
135741509,1
161509235,1
68844237,1
17750428,1
68378711,1
163723388,1
91191228,1
165982152,1
145408393,1
140276074,1
173932248,1
140869006,1
69379924,1
42614540,1
167532415,1
53216737,1
89061258,1
144923701,1
163455318,1
119081991,1
133555176,2
172700183,2
140318732,2
