similarity,random,model,proto_1,proto_0,proto_2,proto_3,proto_6,proto_4,proto_5
0.21883503691220943,1.2757427759202309,0.0,0.0,0.0,0.0,0.0,2.3061520213404433e-295,0.0,0.0
0.22077774792386776,1.2891783732847262,0.0,0.0,0.0,0.0,0.0,4.353544818513742e-292,0.0,0.0
0.22272045893552608,1.3019561802202333,0.0,0.0,0.0,0.0,0.0,7.877681572642152e-289,0.0,0.0
0.22466316994718444,1.3140657109413947,0.0,0.0,0.0,0.0,0.0,1.366325607093796e-285,0.0,0.0
0.22660588095884276,1.325501548379034,0.0,0.0,0.0,0.0,0.0,2.2714879989757625e-282,0.0,0.0
0.2285485919705011,1.3362636230789773,0.0,0.0,0.0,0.0,0.0,3.6196552562193594e-279,0.0,0.0
0.23049130298215945,1.3463573681589418,0.0,0.0,0.0,0.0,0.0,5.528719644791055e-276,0.0,0.0
0.23243401399381777,1.3557937422040547,0.0,0.0,0.0,0.0,0.0,8.094361482901297e-273,0.0,0.0
0.2343767250054761,1.3645891190744557,0.0,0.0,0.0,0.0,0.0,1.1359033137669966e-269,0.0,0.0
0.23631943601713445,1.3727650502779436,0.0,0.0,0.0,0.0,0.0,1.5279211998769551e-266,0.0,0.0
0.23826214702879278,1.3803479113466148,0.0,0.0,0.0,0.0,0.0,1.969978304646998e-263,0.0,0.0
0.2402048580404511,1.387368448193769,0.0,0.0,0.0,0.0,0.0,2.4345735790384558e-260,0.0,0.0
0.24214756905210943,1.3938612425215688,0.0,0.0,0.0,0.0,0.0,2.8839346854875143e-257,0.0,0.0
0.24409028006376782,1.399864116958826,0.0,0.0,0.0,0.0,0.0,3.2745307418282817e-254,0.0,0.0
0.24603299107542614,1.4054175008396632,0.0,0.0,0.0,0.0,0.0,3.563805076923999e-251,0.0,0.0
0.24797570208708447,1.4105637766045769,0.0,0.0,0.0,0.0,0.0,3.7177494251955274e-248,0.0,0.0
0.2499184130987428,1.4153466250131719,0.0,0.0,0.0,0.0,0.0,3.717471748342645e-245,0.0,0.0
0.2518611241104011,1.4198103850274872,0.0,0.0,0.0,0.0,0.0,3.5630073170263825e-242,0.0,0.0
0.25380383512205945,1.4239994416717097,0.0,0.0,0.0,0.0,0.0,3.273311352696496e-239,0.0,0.0
0.25574654613371783,1.4279576526666753,0.0,0.0,0.0,0.0,0.0,2.882435347733213e-236,0.0,0.0
0.25768925714537616,1.431727822367244,0.0,0.0,0.0,0.0,0.0,2.4329522271877677e-233,0.0,0.0
0.2596319681570345,1.4353512296020718,0.0,0.0,0.0,0.0,0.0,1.9683822043083492e-230,0.0,0.0
0.2615746791686928,1.4388672144433987,0.0,0.0,0.0,0.0,0.0,1.5264662871367098e-227,0.0,0.0
0.26351739018035114,1.4423128276537551,0.0,0.0,0.0,0.0,0.0,1.134663384596744e-224,0.0,0.0
