molecule_id,prototypes,molecule_name,UMAP_x,UMAP_y
112,6,['LiDFOB'],22.427774,3.5777555
102,6,['LiBMAB'],22.94129,4.0974054
110000,6,[],21.818039,3.3157341
30000,6,[],23.888716,5.5352283
16000,6,[],24.649475,8.490148
69000,6,[],22.35382,3.4658406
101000,6,[],21.691462,3.2409422
79000,6,[],24.566109,8.451397
105000,6,[],21.217566,2.9653156
37000,6,[],24.061691,5.773158
112000,6,[],22.474728,3.6252978
110001,6,[],21.446222,3.1583078
30001,6,[],23.85369,5.4882727
16001,6,[],24.627796,8.494788
69001,6,[],22.404299,3.5777237
101001,6,[],22.215782,3.487221
61001,6,[],22.29172,3.7674868
79001,6,[],24.633402,8.519333
105001,6,[],21.237984,3.0073428
37001,6,[],23.95833,5.635492
112001,6,[],22.437925,3.7541575
102001,6,[],23.080387,4.2843933
110010,6,[],21.571978,3.1421816
30010,6,[],23.911385,5.5588284
49010,6,[],21.446472,3.0760765
16010,6,[],24.623137,8.519648
69010,6,[],22.762533,3.8104413
101010,6,[],22.629276,3.606334
61010,6,[],22.899414,3.8858333
79010,6,[],24.563622,8.494063
105010,6,[],21.1996,3.0110996
37010,6,[],24.055262,5.7686915
112010,6,[],22.618979,3.6327548
102010,6,[],24.034199,5.7017336
110011,6,[],21.495522,3.2767608
30011,6,[],23.825323,5.4398284
16011,6,[],24.616007,8.515017
69011,6,[],22.818672,4.0650535
101011,6,[],22.295952,3.8586586
61011,6,[],22.817867,4.1112504
79011,6,[],24.614786,8.507063
105011,6,[],21.344688,3.1599011
37011,6,[],24.030445,5.7390275
112011,6,[],22.848484,4.021874
102011,6,[],22.982603,4.2405405
110100,6,[],21.380016,3.161066
30100,6,[],23.610273,5.140143
49100,6,[],21.446108,3.1830509
69100,6,[],22.513508,4.06178
101100,6,[],22.392124,4.034004
61100,6,[],22.58669,4.181872
79100,6,[],24.586601,8.50037
105100,6,[],21.283375,3.0562391
37100,6,[],24.064537,5.7766504
112100,6,[],22.761183,4.234373
102100,6,[],23.615425,5.1356273
73,6,['LiBOB'],21.457417,3.2453325
4,6,['LiPVAOB'],23.593775,5.1085844
36,6,['LiODFB'],22.650719,4.1965933
73000,6,[],21.299793,3.1663892
4000,6,[],23.74175,5.2948265
36000,6,[],22.667557,4.1719255
73001,6,[],21.285414,3.0830157
4001,6,[],23.593922,5.1070313
36001,6,[],22.585732,4.141978
73010,6,[],21.55684,3.3526359
4010,6,[],22.965237,4.261953
36010,6,[],22.834532,3.749421
73011,6,[],22.136923,3.8663967
4011,6,[],23.626497,5.1552486
36011,6,[],22.919317,4.332195
73100,6,[],21.58155,3.4259093
4100,6,[],23.649412,5.1807575
36100,6,[],22.872738,4.2933884
